SENDTIME;RCVTIME
SUB;1605267001.4912858
A;1605267001.5070686
1605267009.9485335;1605267009.972142
1605267010.1995122;1605267010.2644415
1605267010.45126;1605267010.5366924
1605267010.7046976;1605267010.7554288
1605267010.956771;1605267011.016931
1605267011.2096012;1605267011.2544856
1605267011.4619458;1605267011.5318155
1605267011.7150278;1605267011.7765827
1605267011.9675796;1605267012.0291572
1605267012.219314;1605267012.275021
1605267012.471944;1605267012.5254664
1605267012.7249913;1605267012.800441
1605267012.977503;1605267013.010865
1605267013.2288485;1605267013.2595317
1605267013.4848642;1605267013.5621245
1605267013.7387652;1605267013.7866447
1605267013.9900293;1605267014.031338
1605267014.242717;1605267014.30544
1605267014.4952822;1605267014.5555854
1605267014.7478821;1605267014.8124444
1605267015.0006237;1605267015.047578
1605267015.2531714;1605267015.3099809
1605267015.5057845;1605267015.5682387
1605267015.759472;1605267015.8247259
1605267016.0121987;1605267016.076985
1605267016.264758;1605267016.328762
1605267016.5173953;1605267016.5731716
1605267016.769905;1605267016.8338027
1605267017.0223176;1605267017.0856907
1605267017.274936;1605267017.3379529
1605267017.5277586;1605267017.6102054
1605267017.7807417;1605267017.8363147
1605267018.0333703;1605267018.0927777
1605267018.285862;1605267018.34983
1605267018.53894;1605267018.5907369
1605267018.7915072;1605267018.8514655
1605267019.044395;1605267019.1085517
1605267019.2968416;1605267019.3579538
1605267019.549409;1605267019.6106071
1605267019.8018274;1605267019.8692808
1605267020.0546005;1605267020.1107092
1605267020.3071268;1605267020.3634207
1605267020.5598528;1605267020.6230166
1605267020.8118756;1605267020.8696966
1605267021.0643036;1605267021.1040022
1605267021.317013;1605267021.3727417
1605267021.5694947;1605267021.6324778
1605267021.821833;1605267021.8782272
1605267022.0744383;1605267022.1313527
1605267022.3267243;1605267022.379853
