SENDTIME;RCVTIME
SUB;1604168706.193242
A;1604168706.208184
1604168715.4525378;1604168715.4626145
1604168715.7035358;1604168715.7518082
1604168716.2065625;1604168716.226309
1604168716.458686;1604168716.4679365
1604168717.7199745;1604168717.7353835
1604168718.4774036;1604168718.5155072
1604168716.709844;1604168719.3235426
1604168717.2151258;1604168719.3480575
1604168719.4869256;1604168719.5274024
1604168717.4675283;1604168719.5752904
1604168719.9914622;1604168720.0327477
1604168720.4956505;1604168720.543525
1604168720.7478867;1604168720.792975
1604168722.0092633;1604168722.0256505
1604168722.262098;1604168722.2955098
1604168715.9555705;1604168722.6052542
1604168722.7666883;1604168722.8022738
1604168723.2719307;1604168723.2911463
1604168723.5245337;1604168723.5509307
1604168723.7767024;1604168723.80949
1604168721.756865;1604168724.1385791
1604168724.2811131;1604168724.3227496
1604168724.7861443;1604168724.8182878
1604168723.0193741;1604168725.3266807
1604168725.542196;1604168725.580257
1604168725.7946033;1604168725.8362744
1604168726.047373;1604168726.068499
1604168724.029024;1604168726.1308136
1604168726.29994;1604168726.3388257
1604168727.0559223;1604168727.0745986
1604168727.8121214;1604168727.8282206
1604168718.98186;1604168727.9934938
1604168722.5145986;1604168729.4199271
