SENDTIME;RCVTIME
SUB;1605267001.726056
A;1605267001.7418914
1605267009.9485335;1605267009.9757888
1605267010.1995122;1605267010.2768078
1605267010.45126;1605267010.5152795
1605267010.7046976;1605267010.7729118
1605267010.956771;1605267011.0141737
1605267011.2096012;1605267011.2493484
1605267011.4619458;1605267011.5322332
1605267011.7150278;1605267011.7747948
1605267011.9675796;1605267012.030009
1605267012.219314;1605267012.2825632
1605267012.471944;1605267012.5191293
1605267012.7249913;1605267012.7982242
1605267012.977503;1605267013.0174558
1605267013.2288485;1605267013.2569017
1605267013.4848642;1605267013.5478945
1605267013.7387652;1605267013.785671
1605267013.9900293;1605267014.0439713
1605267014.242717;1605267014.2938924
1605267014.4952822;1605267014.560343
1605267014.7478821;1605267014.8153799
1605267015.0006237;1605267015.0495389
1605267015.2531714;1605267015.3245044
1605267015.5057845;1605267015.567419
1605267015.759472;1605267015.8218071
1605267016.0121987;1605267016.0812497
1605267016.264758;1605267016.3231132
1605267016.5173953;1605267016.586366
1605267016.769905;1605267016.836051
1605267017.0223176;1605267017.078136
1605267017.274936;1605267017.3354998
1605267017.5277586;1605267017.6056318
1605267017.7807417;1605267017.8331606
1605267018.0333703;1605267018.0957065
1605267018.285862;1605267018.3428662
1605267018.53894;1605267018.6051092
1605267018.7915072;1605267018.8633454
1605267019.044395;1605267019.1165664
1605267019.2968416;1605267019.356578
1605267019.549409;1605267019.6181896
1605267019.8018274;1605267019.8662646
1605267020.0546005;1605267020.1156218
1605267020.3071268;1605267020.3649902
1605267020.5598528;1605267020.6207643
1605267020.8118756;1605267020.864882
1605267021.0643036;1605267021.1052835
1605267021.317013;1605267021.369437
1605267021.5694947;1605267021.6275322
1605267021.821833;1605267021.887152
1605267022.0744383;1605267022.1401336
1605267022.3267243;1605267022.3907595
