SENDTIME;RCVTIME
SUB;1604168707.1527784
A;1604168707.1669788
1604168715.4525378;1604168715.4810646
1604168717.7199745;1604168717.7448258
1604168717.9726207;1604168717.9996555
1604168718.2250466;1604168718.279052
1604168719.2344084;1604168719.287267
1604168717.2151258;1604168719.3635635
1604168719.4869256;1604168719.578802
1604168717.4675283;1604168719.5957625
1604168719.9914622;1604168720.0455625
1604168720.2434373;1604168720.2892418
1604168720.4956505;1604168720.5471668
1604168721.2522311;1604168721.3150327
1604168722.0092633;1604168722.0392094
1604168722.262098;1604168722.3164403
1604168715.9555705;1604168722.6174853
1604168722.7666883;1604168722.8126643
1604168723.2719307;1604168723.297549
1604168723.5245337;1604168723.560371
1604168723.7767024;1604168723.8237166
1604168721.756865;1604168724.1447406
1604168724.7861443;1604168724.8225555
1604168725.0385141;1604168725.0893893
1604168725.2911808;1604168725.3120983
1604168723.0193741;1604168725.3402197
1604168725.7946033;1604168725.8519464
1604168726.047373;1604168726.0852966
1604168724.029024;1604168726.1416504
1604168726.29994;1604168726.3523352
1604168727.0559223;1604168727.088239
1604168727.3081577;1604168727.3518322
1604168727.5600448;1604168727.5842893
1604168718.98186;1604168728.0134017
1604168726.5521877;1604168728.773471
1604168726.8049977;1604168729.5725682
