SENDTIME;RCVTIME
SUB;1604168707.451515
A;1604168707.4663675
1604168715.4525378;1604168715.4814684
1604168715.7035358;1604168715.7590744
1604168716.2065625;1604168716.2390022
1604168716.458686;1604168716.4836912
1604168717.7199745;1604168717.7515566
1604168717.9726207;1604168718.0050437
1604168718.2250466;1604168718.2771678
1604168718.4774036;1604168718.5296483
1604168719.2344084;1604168719.2870939
1604168717.2151258;1604168719.372972
1604168716.709844;1604168719.3373888
1604168719.4869256;1604168719.5871356
1604168717.4675283;1604168719.6012824
1604168720.2434373;1604168720.2919755
1604168720.7478867;1604168720.7972856
1604168721.0000803;1604168721.0225868
1604168721.2522311;1604168721.3165765
1604168722.0092633;1604168722.0376394
1604168719.7391527;1604168722.3676531
1604168722.7666883;1604168722.8149629
1604168721.5046825;1604168723.8632588
1604168724.2811131;1604168724.3437483
1604168724.5336356;1604168724.5878518
1604168724.7861443;1604168724.8325577
1604168725.0385141;1604168725.0972998
1604168723.0193741;1604168725.341687
1604168725.7946033;1604168725.8535123
1604168726.047373;1604168726.083067
1604168724.029024;1604168726.1434226
1604168727.0559223;1604168727.0847647
1604168727.3081577;1604168727.3497484
1604168727.5600448;1604168727.591958
1604168727.8121214;1604168727.8382244
1604168722.5145986;1604168729.4337218
1604168726.8049977;1604168729.580926
