SENDTIME;RCVTIME
SUB;1604168708.5059135
A;1604168708.5212815
1604168715.7035358;1604168715.7626565
1604168716.2065625;1604168716.2427304
1604168716.458686;1604168716.489339
1604168717.7199745;1604168717.756352
1604168718.2250466;1604168718.285437
1604168718.4774036;1604168718.5397727
1604168719.2344084;1604168719.2950766
1604168719.4869256;1604168719.6063802
1604168717.4675283;1604168719.6163895
1604168720.2434373;1604168720.30211
1604168720.4956505;1604168720.5550547
1604168720.7478867;1604168720.8083029
1604168721.0000803;1604168721.0315866
1604168721.2522311;1604168721.3178625
1604168722.0092633;1604168722.04571
1604168722.262098;1604168722.319756
1604168719.7391527;1604168722.3726215
1604168715.9555705;1604168722.6281676
1604168723.2719307;1604168723.3082502
1604168723.7767024;1604168723.8337216
1604168721.5046825;1604168723.8659596
1604168721.756865;1604168724.1553795
1604168724.2811131;1604168724.3447654
1604168724.5336356;1604168724.5909514
1604168724.7861443;1604168724.8366175
1604168725.0385141;1604168725.1006312
1604168723.0193741;1604168725.3509216
1604168725.2911808;1604168725.32944
1604168725.542196;1604168725.60474
1604168725.7946033;1604168725.8593462
1604168726.047373;1604168726.0918813
1604168726.29994;1604168726.3609717
1604168718.729558;1604168726.8185894
1604168727.3081577;1604168727.3600597
1604168727.5600448;1604168727.5997312
1604168718.98186;1604168728.022598
1604168726.5521877;1604168728.7832637
1604168726.8049977;1604168729.5820847
