SENDTIME;RCVTIME
SUB;1604168706.096599
A;1604168706.1082952
1604168715.4525378;1604168715.4628577
1604168715.7035358;1604168715.7364774
1604168716.458686;1604168716.4688988
1604168717.9726207;1604168717.9896932
1604168718.2250466;1604168718.2626104
1604168718.4774036;1604168718.5134063
1604168719.2344084;1604168719.2592115
1604168716.709844;1604168719.3197412
1604168717.2151258;1604168719.348618
1604168717.4675283;1604168719.5717685
1604168719.4869256;1604168719.5228043
1604168716.9623287;1604168719.8820643
1604168719.9914622;1604168720.0264704
1604168720.4956505;1604168720.539922
1604168720.7478867;1604168720.7779176
1604168721.0000803;1604168721.0133762
1604168721.2522311;1604168721.285464
1604168722.0092633;1604168722.024984
1604168721.5046825;1604168723.8509805
1604168724.2811131;1604168724.3283865
1604168724.5336356;1604168724.5727673
1604168725.0385141;1604168725.0671506
1604168725.2911808;1604168725.300786
1604168725.542196;1604168725.5803404
1604168725.7946033;1604168725.828774
1604168724.029024;1604168726.1287482
1604168718.729558;1604168726.8002417
1604168727.0559223;1604168727.0756192
1604168727.3081577;1604168727.338836
1604168727.5600448;1604168727.575124
1604168727.8121214;1604168727.8270707
1604168718.98186;1604168727.9984334
1604168726.5521877;1604168728.7613976
1604168726.8049977;1604168729.5681176
