SENDTIME;RCVTIME
SUB;1604168708.6391056
A;1604168708.6543267
1604168716.2065625;1604168716.2432141
1604168718.2250466;1604168718.285265
1604168718.4774036;1604168718.5403001
1604168719.2344084;1604168719.2954211
1604168717.2151258;1604168719.3729134
1604168716.709844;1604168719.3616104
1604168719.4869256;1604168719.6090283
1604168717.4675283;1604168719.6158762
1604168720.2434373;1604168720.302298
1604168720.4956505;1604168720.5550091
1604168720.7478867;1604168720.8083303
1604168722.0092633;1604168722.0447047
1604168722.262098;1604168722.3219788
1604168719.7391527;1604168722.3730967
1604168723.2719307;1604168723.309073
1604168723.5245337;1604168723.5700104
1604168723.7767024;1604168723.8334365
1604168721.756865;1604168724.1560495
1604168724.2811131;1604168724.3465915
1604168724.5336356;1604168724.5915537
1604168725.0385141;1604168725.1001267
1604168723.0193741;1604168725.351704
1604168725.542196;1604168725.605251
1604168725.7946033;1604168725.8547344
1604168726.047373;1604168726.0913906
1604168726.29994;1604168726.360995
1604168718.729558;1604168726.816929
1604168727.0559223;1604168727.0915601
1604168727.3081577;1604168727.3602793
1604168727.8121214;1604168727.8496768
1604168718.98186;1604168728.0223053
1604168726.5521877;1604168728.7850263
1604168726.8049977;1604168729.5818713
