SENDTIME;RCVTIME
SUB;1605267001.5247452
A;1605267001.5405016
1605267009.9485335;1605267009.9685733
1605267010.1995122;1605267010.2802942
1605267010.45126;1605267010.535408
1605267010.7046976;1605267010.7512627
1605267010.956771;1605267011.0113971
1605267011.2096012;1605267011.255243
1605267011.4619458;1605267011.5226827
1605267011.7150278;1605267011.7825572
1605267011.9675796;1605267012.0107207
1605267012.219314;1605267012.2752361
1605267012.471944;1605267012.533553
1605267012.7249913;1605267012.783946
1605267012.977503;1605267012.9993706
1605267013.2288485;1605267013.2507782
1605267013.4848642;1605267013.54525
1605267013.7387652;1605267013.7869232
1605267013.9900293;1605267014.0464263
1605267014.242717;1605267014.3094156
1605267014.4952822;1605267014.557625
1605267014.7478821;1605267014.8063185
1605267015.0006237;1605267015.049951
1605267015.2531714;1605267015.3293924
1605267015.5057845;1605267015.551654
1605267015.759472;1605267015.8163013
1605267016.0121987;1605267016.0869002
1605267016.264758;1605267016.3161805
1605267016.5173953;1605267016.573593
1605267016.769905;1605267016.8317933
1605267017.0223176;1605267017.0843687
1605267017.274936;1605267017.333455
1605267017.5277586;1605267017.6033146
1605267017.7807417;1605267017.8306274
1605267018.0333703;1605267018.0898004
1605267018.285862;1605267018.3512313
1605267018.53894;1605267018.5908828
1605267018.7915072;1605267018.8554478
1605267019.044395;1605267019.122516
1605267019.2968416;1605267019.3586688
1605267019.549409;1605267019.6241224
1605267019.8018274;1605267019.868176
1605267020.0546005;1605267020.1036453
1605267020.3071268;1605267020.359439
1605267020.5598528;1605267020.6297219
1605267020.8118756;1605267020.8739893
1605267021.0643036;1605267021.0999994
1605267021.317013;1605267021.3659008
1605267021.5694947;1605267021.6281343
1605267021.821833;1605267021.8848612
1605267022.0744383;1605267022.133831
1605267022.3267243;1605267022.3797324
