SENDTIME;RCVTIME
SUB;1604168706.292338
A;1604168706.3074598
1604168715.4525378;1604168715.469008
1604168716.2065625;1604168716.2269392
1604168716.458686;1604168716.4713058
1604168717.7199745;1604168717.7381124
1604168717.9726207;1604168717.9985147
1604168718.2250466;1604168718.2671032
1604168719.2344084;1604168719.2652307
1604168716.709844;1604168719.3238876
1604168717.2151258;1604168719.3495202
1604168717.4675283;1604168719.5772483
1604168716.9623287;1604168719.8847735
1604168719.9914622;1604168720.0363598
1604168720.4956505;1604168720.527885
1604168721.0000803;1604168721.0162609
1604168721.2522311;1604168721.2937698
1604168722.262098;1604168722.3003466
1604168719.7391527;1604168722.3585706
1604168715.9555705;1604168722.6074169
1604168722.7666883;1604168722.803366
1604168723.2719307;1604168723.290473
1604168723.5245337;1604168723.5544403
1604168721.5046825;1604168723.8485563
1604168721.756865;1604168724.1408234
1604168725.0385141;1604168725.0766425
1604168723.0193741;1604168725.329892
1604168725.7946033;1604168725.8360407
1604168726.047373;1604168726.072039
1604168726.29994;1604168726.3369794
1604168718.729558;1604168726.8023386
1604168727.0559223;1604168727.0746245
1604168727.3081577;1604168727.3400655
1604168727.5600448;1604168727.5813787
1604168727.8121214;1604168727.8312817
1604168718.98186;1604168727.9977722
1604168726.5521877;1604168728.763493
1604168722.5145986;1604168729.4182746
1604168726.8049977;1604168729.5611463
