SENDTIME;RCVTIME
SUB;1604168706.1278338
A;1604168706.1411862
1604168715.4525378;1604168715.466187
1604168715.7035358;1604168715.731696
1604168716.2065625;1604168716.2266338
1604168716.458686;1604168716.4685686
1604168717.9726207;1604168717.9901004
1604168718.2250466;1604168718.2555351
1604168719.2344084;1604168719.2661989
1604168716.709844;1604168719.3205152
1604168719.4869256;1604168719.5305529
1604168717.4675283;1604168719.5760863
1604168719.9914622;1604168720.038771
1604168720.4956505;1604168720.527283
1604168721.0000803;1604168721.0128314
1604168722.262098;1604168722.3026822
1604168719.7391527;1604168722.3538604
1604168715.9555705;1604168722.5974114
1604168723.2719307;1604168723.2934725
1604168723.5245337;1604168723.551043
1604168723.7767024;1604168723.8127081
1604168721.756865;1604168724.1375055
1604168724.5336356;1604168724.5666578
1604168725.0385141;1604168725.065653
1604168725.2911808;1604168725.302115
1604168723.0193741;1604168725.3256135
1604168725.542196;1604168725.5826428
1604168725.7946033;1604168725.8284166
1604168726.047373;1604168726.0697832
1604168724.029024;1604168726.1295717
1604168726.29994;1604168726.3414855
1604168718.729558;1604168726.7991369
1604168727.0559223;1604168727.0743287
1604168727.3081577;1604168727.3336987
1604168727.5600448;1604168727.5757937
1604168727.8121214;1604168727.8287003
1604168718.98186;1604168727.9933627
1604168726.8049977;1604168729.5618365
