SENDTIME;RCVTIME
SUB;1604168708.337144
A;1604168708.352365
1604168715.4525378;1604168715.4812644
1604168716.2065625;1604168716.2442431
1604168717.9726207;1604168718.01313
1604168718.2250466;1604168718.2842524
1604168718.4774036;1604168718.539138
1604168717.2151258;1604168719.3719962
1604168719.4869256;1604168719.6026864
1604168716.9623287;1604168719.9079976
1604168720.4956505;1604168720.5531266
1604168720.7478867;1604168720.8058655
1604168721.0000803;1604168721.0301554
1604168722.262098;1604168722.3209374
1604168719.7391527;1604168722.374908
1604168715.9555705;1604168722.630261
1604168722.7666883;1604168722.820869
1604168723.2719307;1604168723.3077548
1604168723.7767024;1604168723.8323095
1604168721.5046825;1604168723.866033
1604168724.5336356;1604168724.5876105
1604168724.7861443;1604168724.8309903
1604168725.0385141;1604168725.1009605
1604168725.2911808;1604168725.3258798
1604168726.047373;1604168726.0916326
1604168726.29994;1604168726.359777
1604168718.729558;1604168726.8164496
1604168727.0559223;1604168727.0895765
1604168727.5600448;1604168727.5954757
1604168727.8121214;1604168727.8470535
1604168718.98186;1604168728.023667
1604168726.5521877;1604168728.7846036
1604168722.5145986;1604168729.438466
1604168726.8049977;1604168729.580707
