SENDTIME;RCVTIME
SUB;1605267000.390574
A;1605267000.4060998
1605267009.9485335;1605267009.958873
1605267010.1995122;1605267010.2244325
1605267010.45126;1605267010.4981496
1605267010.7046976;1605267010.7382019
1605267010.956771;1605267010.9908829
1605267011.2096012;1605267011.2302818
1605267011.4619458;1605267011.5069196
1605267011.7150278;1605267011.7511225
1605267011.9675796;1605267011.9952652
1605267012.219314;1605267012.2709184
1605267012.471944;1605267012.512192
1605267012.7249913;1605267012.762513
1605267012.977503;1605267012.9938009
1605267013.2288485;1605267013.245131
1605267013.4848642;1605267013.52307
1605267013.7387652;1605267013.7538428
1605267013.9900293;1605267014.0137117
1605267014.242717;1605267014.278066
1605267014.4952822;1605267014.5415254
1605267014.7478821;1605267014.8030984
1605267015.0006237;1605267015.0227816
1605267015.2531714;1605267015.3000815
1605267015.5057845;1605267015.548716
1605267015.759472;1605267015.78816
1605267016.0121987;1605267016.0518548
1605267016.264758;1605267016.3057687
1605267016.5173953;1605267016.5522125
1605267016.769905;1605267016.825223
1605267017.0223176;1605267017.0575287
1605267017.274936;1605267017.316856
1605267017.5277586;1605267017.5656621
1605267017.7807417;1605267017.8151844
1605267018.0333703;1605267018.066849
1605267018.285862;1605267018.328387
1605267018.53894;1605267018.5865486
1605267018.7915072;1605267018.8400285
1605267019.044395;1605267019.0961304
1605267019.2968416;1605267019.3338325
1605267019.549409;1605267019.5852108
1605267019.8018274;1605267019.8367999
1605267020.0546005;1605267020.0939097
1605267020.3071268;1605267020.3323483
1605267020.5598528;1605267020.593414
1605267020.8118756;1605267020.8613982
1605267021.0643036;1605267021.099407
1605267021.317013;1605267021.345628
1605267021.5694947;1605267021.6320388
1605267021.821833;1605267021.8756819
1605267022.0744383;1605267022.1142128
1605267022.3267243;1605267022.3865771
