SENDTIME;RCVTIME
SUB;1604168708.1174183
A;1604168708.1322944
1604168715.4525378;1604168715.4791646
1604168715.7035358;1604168715.7593668
1604168716.458686;1604168716.4902375
1604168717.7199745;1604168717.7546794
1604168717.9726207;1604168718.0134592
1604168718.4774036;1604168718.5357826
1604168716.709844;1604168719.3460782
1604168719.4869256;1604168719.598543
1604168717.4675283;1604168719.6128678
1604168716.9623287;1604168719.911193
1604168719.9914622;1604168720.05025
1604168720.7478867;1604168720.8048813
1604168721.0000803;1604168721.0295148
1604168721.2522311;1604168721.3130968
1604168722.0092633;1604168722.042804
1604168722.262098;1604168722.3188279
1604168719.7391527;1604168722.3701885
1604168722.7666883;1604168722.8222346
1604168723.2719307;1604168723.304387
1604168723.5245337;1604168723.5698762
1604168723.7767024;1604168723.8327928
1604168724.2811131;1604168724.3477666
1604168724.5336356;1604168724.586051
1604168724.7861443;1604168724.8314579
1604168723.0193741;1604168725.348038
1604168725.542196;1604168725.600824
1604168724.029024;1604168726.1493988
1604168726.29994;1604168726.3576524
1604168718.729558;1604168726.8169057
1604168727.0559223;1604168727.0900683
1604168727.3081577;1604168727.3581073
1604168727.5600448;1604168727.5984094
1604168727.8121214;1604168727.846699
1604168718.98186;1604168728.017284
1604168722.5145986;1604168729.4358926
1604168726.8049977;1604168729.5829148
