SENDTIME;RCVTIME
SUB;1604168708.438405
A;1604168708.4531348
1604168715.4525378;1604168715.4813695
1604168715.7035358;1604168715.7616417
1604168716.458686;1604168716.4888062
1604168718.2250466;1604168718.2832112
1604168719.2344084;1604168719.2951071
1604168719.4869256;1604168719.6051097
1604168717.4675283;1604168719.6143441
1604168716.9623287;1604168719.9111705
1604168719.9914622;1604168720.0552647
1604168720.2434373;1604168720.3025112
1604168720.4956505;1604168720.5503225
1604168720.7478867;1604168720.8069055
1604168721.0000803;1604168721.0317104
1604168721.2522311;1604168721.3181422
1604168722.0092633;1604168722.0449073
1604168722.262098;1604168722.3205633
1604168715.9555705;1604168722.6292882
1604168722.7666883;1604168722.8228264
1604168723.2719307;1604168723.3084872
1604168723.5245337;1604168723.5694087
1604168721.756865;1604168724.1534111
1604168724.2811131;1604168724.3477902
1604168725.0385141;1604168725.1012452
1604168725.2911808;1604168725.3276873
1604168723.0193741;1604168725.3494103
1604168725.542196;1604168725.6019695
1604168726.047373;1604168726.0906703
1604168724.029024;1604168726.148436
1604168718.729558;1604168726.8179646
1604168727.0559223;1604168727.090987
1604168727.5600448;1604168727.5959117
1604168727.8121214;1604168727.8488867
1604168718.98186;1604168728.0227506
1604168726.5521877;1604168728.7837903
1604168722.5145986;1604168729.4388623
1604168726.8049977;1604168729.5802994
