SENDTIME;RCVTIME
SUB;1604168707.9188652
A;1604168707.9345462
1604168715.4525378;1604168715.4827633
1604168716.2065625;1604168716.2445378
1604168717.7199745;1604168717.7513254
1604168717.9726207;1604168718.0150306
1604168718.2250466;1604168718.2842915
1604168718.4774036;1604168718.534189
1604168716.709844;1604168719.3442073
1604168717.2151258;1604168719.3693035
1604168719.4869256;1604168719.596889
1604168717.4675283;1604168719.6115916
1604168716.9623287;1604168719.9097402
1604168719.9914622;1604168720.053474
1604168720.2434373;1604168720.2982569
1604168720.7478867;1604168720.8033516
1604168721.2522311;1604168721.3152928
1604168722.262098;1604168722.3185503
1604168719.7391527;1604168722.3729692
1604168715.9555705;1604168722.62494
1604168722.7666883;1604168722.8242502
1604168723.2719307;1604168723.3040764
1604168723.5245337;1604168723.568689
1604168723.7767024;1604168723.8284612
1604168724.2811131;1604168724.3468194
1604168724.7861443;1604168724.8337529
1604168725.0385141;1604168725.101518
1604168723.0193741;1604168725.347588
1604168725.2911808;1604168725.3175945
1604168725.542196;1604168725.5993462
1604168724.029024;1604168726.1481261
1604168726.29994;1604168726.359354
1604168718.729558;1604168726.8158286
1604168727.0559223;1604168727.0903218
1604168727.3081577;1604168727.3587925
1604168727.5600448;1604168727.595732
1604168726.5521877;1604168728.7847397
1604168722.5145986;1604168729.433554
1604168726.8049977;1604168729.580613
