SENDTIME;RCVTIME
SUB;1604168707.750229
A;1604168707.765067
1604168715.4525378;1604168715.4790115
1604168716.458686;1604168716.4833043
1604168717.9726207;1604168718.009539
1604168718.4774036;1604168718.531181
1604168719.2344084;1604168719.2930875
1604168717.2151258;1604168719.3688495
1604168717.4675283;1604168719.6107175
1604168716.9623287;1604168719.908263
1604168720.2434373;1604168720.2965772
1604168721.0000803;1604168721.025708
1604168721.2522311;1604168721.3154685
1604168722.0092633;1604168722.0431592
1604168719.7391527;1604168722.3743467
1604168715.9555705;1604168722.6243274
1604168722.7666883;1604168722.8183186
1604168723.7767024;1604168723.831021
1604168721.5046825;1604168723.862804
1604168721.756865;1604168724.1496515
1604168724.5336356;1604168724.5863345
1604168724.7861443;1604168724.8308766
1604168725.0385141;1604168725.0966184
1604168725.2911808;1604168725.3147805
1604168723.0193741;1604168725.3443027
1604168725.542196;1604168725.601739
1604168725.7946033;1604168725.8559828
1604168724.029024;1604168726.1494694
1604168726.29994;1604168726.3552403
1604168718.729558;1604168726.8173466
1604168727.3081577;1604168727.355595
1604168727.8121214;1604168727.843634
1604168718.98186;1604168728.0206695
1604168726.5521877;1604168728.7810018
1604168722.5145986;1604168729.4315696
1604168726.8049977;1604168729.5763369
