SENDTIME;RCVTIME
SUB;1604168708.018433
A;1604168708.0336852
1604168715.4525378;1604168715.4811654
1604168715.7035358;1604168715.7615042
1604168717.9726207;1604168718.0124884
1604168718.2250466;1604168718.2808325
1604168718.4774036;1604168718.538501
1604168719.2344084;1604168719.293513
1604168716.709844;1604168719.3446748
1604168717.4675283;1604168719.6127439
1604168716.9623287;1604168719.90713
1604168719.9914622;1604168720.052039
1604168720.7478867;1604168720.80614
1604168721.0000803;1604168721.031811
1604168721.2522311;1604168721.3159373
1604168722.0092633;1604168722.0435581
1604168719.7391527;1604168722.3711364
1604168715.9555705;1604168722.6282477
1604168723.2719307;1604168723.3020096
1604168723.5245337;1604168723.569103
1604168723.7767024;1604168723.828692
1604168724.2811131;1604168724.3476872
1604168724.5336356;1604168724.5859933
1604168724.7861443;1604168724.8314888
1604168725.0385141;1604168725.099156
1604168723.0193741;1604168725.3486714
1604168725.542196;1604168725.6019094
1604168726.047373;1604168726.0877097
1604168718.729558;1604168726.8128977
1604168727.0559223;1604168727.0912917
1604168727.3081577;1604168727.3583105
1604168727.5600448;1604168727.5947552
1604168727.8121214;1604168727.847809
1604168718.98186;1604168728.0188534
1604168726.5521877;1604168728.7811694
1604168726.8049977;1604168729.5810888
