SENDTIME;RCVTIME
SUB;1605267000.8955781
A;1605267000.9113312
1605267009.9485335;1605267009.9791005
1605267010.1995122;1605267010.251058
1605267010.45126;1605267010.4968023
1605267010.7046976;1605267010.7641065
1605267010.956771;1605267011.0020328
1605267011.2096012;1605267011.2325785
1605267011.4619458;1605267011.5122936
1605267011.7150278;1605267011.7680912
1605267011.9675796;1605267012.0287573
1605267012.219314;1605267012.2740462
1605267012.471944;1605267012.514781
1605267012.7249913;1605267012.7782671
1605267012.977503;1605267012.998775
1605267013.2288485;1605267013.2496088
1605267013.4848642;1605267013.534187
1605267013.7387652;1605267013.7723877
1605267013.9900293;1605267014.0239737
1605267014.242717;1605267014.2951102
1605267014.4952822;1605267014.565242
1605267014.7478821;1605267014.7922642
1605267015.0006237;1605267015.0403636
1605267015.2531714;1605267015.309687
1605267015.5057845;1605267015.5474424
1605267015.759472;1605267015.822545
1605267016.0121987;1605267016.0626557
1605267016.264758;1605267016.3103955
1605267016.5173953;1605267016.5765066
1605267016.769905;1605267016.8239083
1605267017.0223176;1605267017.0733712
1605267017.274936;1605267017.3318505
1605267017.5277586;1605267017.600156
1605267017.7807417;1605267017.8272283
1605267018.0333703;1605267018.0826805
1605267018.285862;1605267018.3439345
1605267018.53894;1605267018.5906787
1605267018.7915072;1605267018.8535936
1605267019.044395;1605267019.106446
1605267019.2968416;1605267019.350243
1605267019.549409;1605267019.6076007
1605267019.8018274;1605267019.8597577
1605267020.0546005;1605267020.0928123
1605267020.3071268;1605267020.3501742
1605267020.5598528;1605267020.606012
1605267020.8118756;1605267020.873719
1605267021.0643036;1605267021.0947955
1605267021.317013;1605267021.3629713
1605267021.5694947;1605267021.6295617
1605267021.821833;1605267021.8849115
1605267022.0744383;1605267022.1201718
1605267022.3267243;1605267022.3694031
