SENDTIME;RCVTIME
SUB;1605267000.225532
A;1605267000.2419236
1605267009.9485335;1605267009.9561806
1605267010.1995122;1605267010.2287672
1605267010.45126;1605267010.4919453
1605267010.7046976;1605267010.7200637
1605267010.956771;1605267010.984726
1605267011.2096012;1605267011.2252882
1605267011.4619458;1605267011.5020692
1605267011.7150278;1605267011.758971
1605267011.9675796;1605267011.99818
1605267012.219314;1605267012.251859
1605267012.471944;1605267012.5034668
1605267012.7249913;1605267012.7586942
1605267012.977503;1605267013.00094
1605267013.2288485;1605267013.2438147
1605267013.4848642;1605267013.5170488
1605267013.7387652;1605267013.7610655
1605267013.9900293;1605267014.019713
1605267014.242717;1605267014.284737
1605267014.4952822;1605267014.521569
1605267014.7478821;1605267014.7712963
1605267015.0006237;1605267015.0286624
1605267015.2531714;1605267015.2834167
1605267015.5057845;1605267015.5405374
1605267015.759472;1605267015.8051076
1605267016.0121987;1605267016.0434723
1605267016.264758;1605267016.3010108
1605267016.5173953;1605267016.5483599
1605267016.769905;1605267016.822024
1605267017.0223176;1605267017.057213
1605267017.274936;1605267017.3114061
1605267017.5277586;1605267017.5593452
1605267017.7807417;1605267017.8052657
1605267018.0333703;1605267018.0746467
1605267018.285862;1605267018.3189423
1605267018.53894;1605267018.5602229
1605267018.7915072;1605267018.826395
1605267019.044395;1605267019.0809965
1605267019.2968416;1605267019.3261843
1605267019.549409;1605267019.592912
1605267019.8018274;1605267019.838835
1605267020.0546005;1605267020.0819526
1605267020.3071268;1605267020.3445778
1605267020.5598528;1605267020.613736
1605267020.8118756;1605267020.8581784
1605267021.0643036;1605267021.081984
1605267021.317013;1605267021.3551414
1605267021.5694947;1605267021.6027288
1605267021.821833;1605267021.862195
1605267022.0744383;1605267022.1238124
1605267022.3267243;1605267022.354902
