SENDTIME;RCVTIME
SUB;1605267000.9622998
A;1605267000.9783723
1605267009.9485335;1605267009.9684525
1605267010.1995122;1605267010.268674
1605267010.45126;1605267010.5243921
1605267010.7046976;1605267010.7586122
1605267010.956771;1605267011.0091798
1605267011.2096012;1605267011.2457123
1605267011.4619458;1605267011.5202372
1605267011.7150278;1605267011.7816708
1605267011.9675796;1605267011.9987018
1605267012.219314;1605267012.2792506
1605267012.471944;1605267012.536094
1605267012.7249913;1605267012.7821147
1605267012.977503;1605267013.0090256
1605267013.2288485;1605267013.2620382
1605267013.4848642;1605267013.531271
1605267013.7387652;1605267013.8004422
1605267013.9900293;1605267014.0269294
1605267014.242717;1605267014.3033845
1605267014.4952822;1605267014.551956
1605267014.7478821;1605267014.810442
1605267015.0006237;1605267015.033205
1605267015.2531714;1605267015.3312917
1605267015.5057845;1605267015.54963
1605267015.759472;1605267015.8175848
1605267016.0121987;1605267016.0662591
1605267016.264758;1605267016.3285925
1605267016.5173953;1605267016.570625
1605267016.769905;1605267016.8301299
1605267017.0223176;1605267017.0825958
1605267017.274936;1605267017.3380623
1605267017.5277586;1605267017.5867238
1605267017.7807417;1605267017.8224332
1605267018.0333703;1605267018.0916684
1605267018.285862;1605267018.3313997
1605267018.53894;1605267018.5912437
1605267018.7915072;1605267018.8577416
1605267019.044395;1605267019.0973191
1605267019.2968416;1605267019.3376539
1605267019.549409;1605267019.6101274
1605267019.8018274;1605267019.8609335
1605267020.0546005;1605267020.0977197
1605267020.3071268;1605267020.3559785
1605267020.5598528;1605267020.607524
1605267020.8118756;1605267020.8733075
1605267021.0643036;1605267021.1049273
1605267021.317013;1605267021.3674636
1605267021.5694947;1605267021.6274226
1605267021.821833;1605267021.8726676
1605267022.0744383;1605267022.1304307
1605267022.3267243;1605267022.382697
