SENDTIME;RCVTIME
SUB;1604168707.683612
A;1604168707.6987846
1604168715.4525378;1604168715.4765148
1604168715.7035358;1604168715.7577634
1604168717.7199745;1604168717.749004
1604168717.9726207;1604168718.0031137
1604168718.2250466;1604168718.2770696
1604168719.2344084;1604168719.2933986
1604168717.2151258;1604168719.370439
1604168716.709844;1604168719.3409226
1604168719.4869256;1604168719.592892
1604168719.9914622;1604168720.0478966
1604168720.2434373;1604168720.2961335
1604168720.4956505;1604168720.5494802
1604168721.0000803;1604168721.0269642
1604168721.2522311;1604168721.3168213
1604168719.7391527;1604168722.3674679
1604168715.9555705;1604168722.6265364
1604168722.7666883;1604168722.8162818
1604168723.2719307;1604168723.3010132
1604168723.5245337;1604168723.5661564
1604168723.7767024;1604168723.8272476
1604168721.5046825;1604168723.8623939
1604168724.2811131;1604168724.346515
1604168724.7861443;1604168724.8270867
1604168725.542196;1604168725.6004822
1604168725.7946033;1604168725.8555486
1604168726.047373;1604168726.0864336
1604168724.029024;1604168726.1475406
1604168726.29994;1604168726.351692
1604168727.0559223;1604168727.0899658
1604168727.3081577;1604168727.3552535
1604168727.8121214;1604168727.8426976
1604168718.98186;1604168728.0151203
1604168726.5521877;1604168728.7765858
1604168722.5145986;1604168729.433214
1604168726.8049977;1604168729.582288
