SENDTIME;RCVTIME
SUB;1605267002.6618135
A;1605267002.6784859
1605267009.9485335;1605267009.983776
1605267010.1995122;1605267010.2727237
1605267010.45126;1605267010.5177402
1605267010.7046976;1605267010.775723
1605267010.956771;1605267011.0229506
1605267011.2096012;1605267011.2518263
1605267011.4619458;1605267011.5331542
1605267011.7150278;1605267011.774955
1605267011.9675796;1605267012.0259328
1605267012.219314;1605267012.2904592
1605267012.471944;1605267012.5371594
1605267012.7249913;1605267012.798967
1605267012.977503;1605267013.0207675
1605267013.2288485;1605267013.2677724
1605267013.4848642;1605267013.554855
1605267013.7387652;1605267013.8015316
1605267013.9900293;1605267014.0521703
1605267014.242717;1605267014.3051956
1605267014.4952822;1605267014.569955
1605267014.7478821;1605267014.8102293
1605267015.0006237;1605267015.0515807
1605267015.2531714;1605267015.3173807
1605267015.5057845;1605267015.5663056
1605267015.759472;1605267015.8263218
1605267016.0121987;1605267016.0882487
1605267016.264758;1605267016.3277516
1605267016.5173953;1605267016.5754156
1605267016.769905;1605267016.8402352
1605267017.0223176;1605267017.0891576
1605267017.274936;1605267017.3462408
1605267017.5277586;1605267017.608618
1605267017.7807417;1605267017.8427606
1605267018.0333703;1605267018.105901
1605267018.285862;1605267018.3503265
1605267018.53894;1605267018.6086605
1605267018.7915072;1605267018.8648236
1605267019.044395;1605267019.1234581
1605267019.2968416;1605267019.3636885
1605267019.549409;1605267019.6099408
1605267019.8018274;1605267019.86548
1605267020.0546005;1605267020.114033
1605267020.3071268;1605267020.3727107
1605267020.5598528;1605267020.6339693
1605267020.8118756;1605267020.8707137
1605267021.0643036;1605267021.112265
1605267021.317013;1605267021.378337
1605267021.5694947;1605267021.6407537
1605267021.821833;1605267021.8817291
1605267022.0744383;1605267022.134616
1605267022.3267243;1605267022.390464
