SENDTIME;RCVTIME
SUB;1604168705.7999895
A;1604168705.8149202
1604168715.4525378;1604168715.4600525
1604168715.7035358;1604168715.7267396
1604168717.7199745;1604168717.7321403
1604168717.9726207;1604168717.9884245
1604168718.2250466;1604168718.2486122
1604168719.2344084;1604168719.2558057
1604168716.709844;1604168719.3184538
1604168717.2151258;1604168719.3400128
1604168719.4869256;1604168719.5071757
1604168716.9623287;1604168719.86757
1604168720.2434373;1604168720.273199
1604168720.7478867;1604168720.772809
1604168721.2522311;1604168721.29281
1604168722.0092633;1604168722.022429
1604168722.262098;1604168722.2846904
1604168719.7391527;1604168722.3511934
1604168715.9555705;1604168722.5882642
1604168721.5046825;1604168723.8451855
1604168721.756865;1604168724.1337142
1604168724.5336356;1604168724.561477
1604168724.7861443;1604168724.814768
1604168725.0385141;1604168725.0597844
1604168725.2911808;1604168725.298414
1604168725.542196;1604168725.5704072
1604168725.7946033;1604168725.823541
1604168726.047373;1604168726.060406
1604168724.029024;1604168726.1270633
1604168726.29994;1604168726.3241467
1604168718.729558;1604168726.799808
1604168727.3081577;1604168727.326856
1604168727.5600448;1604168727.5743601
1604168727.8121214;1604168727.822734
1604168722.5145986;1604168729.4168892
1604168726.8049977;1604168729.5426192
