SENDTIME;RCVTIME
SUB;1604168708.3034863
A;1604168708.3188348
1604168715.4525378;1604168715.4803312
1604168716.458686;1604168716.4877224
1604168717.7199745;1604168717.7549918
1604168717.9726207;1604168718.0065112
1604168718.2250466;1604168718.282573
1604168718.4774036;1604168718.538409
1604168719.2344084;1604168719.2960596
1604168717.2151258;1604168719.3733943
1604168717.4675283;1604168719.613013
1604168719.9914622;1604168720.0552359
1604168720.2434373;1604168720.301478
1604168720.7478867;1604168720.8074834
1604168721.0000803;1604168721.02939
1604168721.2522311;1604168721.319403
1604168722.0092633;1604168722.0447907
1604168722.262098;1604168722.3197327
1604168719.7391527;1604168722.3745534
1604168715.9555705;1604168722.6291966
1604168722.7666883;1604168722.8239398
1604168721.5046825;1604168723.8652134
1604168721.756865;1604168724.1527429
1604168724.2811131;1604168724.343044
1604168724.5336356;1604168724.5904355
1604168724.7861443;1604168724.8352528
1604168725.0385141;1604168725.0994315
1604168723.0193741;1604168725.3504233
1604168725.2911808;1604168725.3251822
1604168725.542196;1604168725.6020448
1604168725.7946033;1604168725.8573003
1604168726.047373;1604168726.0883348
1604168724.029024;1604168726.1485262
1604168718.729558;1604168726.8167078
1604168727.3081577;1604168727.3625762
1604168727.5600448;1604168727.597516
1604168727.8121214;1604168727.8476477
1604168718.98186;1604168728.0211542
1604168722.5145986;1604168729.4373338
1604168726.8049977;1604168729.5804908
