SENDTIME;RCVTIME
SUB;1605267001.4244678
A;1605267001.4402032
1605267009.9485335;1605267009.9808042
1605267010.1995122;1605267010.2749193
1605267010.45126;1605267010.5232272
1605267010.7046976;1605267010.7746851
1605267010.956771;1605267011.008027
1605267011.2096012;1605267011.238952
1605267011.4619458;1605267011.5277653
1605267011.7150278;1605267011.7677925
1605267011.9675796;1605267012.0127587
1605267012.219314;1605267012.2784128
1605267012.471944;1605267012.5155025
1605267012.7249913;1605267012.7887068
1605267012.977503;1605267013.0124235
1605267013.2288485;1605267013.25776
1605267013.4848642;1605267013.5468879
1605267013.7387652;1605267013.7826383
1605267013.9900293;1605267014.048248
1605267014.242717;1605267014.291015
1605267014.4952822;1605267014.5516512
1605267014.7478821;1605267014.8037906
1605267015.0006237;1605267015.0471725
1605267015.2531714;1605267015.3234468
1605267015.5057845;1605267015.555252
1605267015.759472;1605267015.8150003
1605267016.0121987;1605267016.082011
1605267016.264758;1605267016.325882
1605267016.5173953;1605267016.5849907
1605267016.769905;1605267016.8279626
1605267017.0223176;1605267017.0828485
1605267017.274936;1605267017.3388894
1605267017.5277586;1605267017.6087658
1605267017.7807417;1605267017.8342772
1605267018.0333703;1605267018.0867336
1605267018.285862;1605267018.3440166
1605267018.53894;1605267018.6032503
1605267018.7915072;1605267018.8450418
1605267019.044395;1605267019.1117785
1605267019.2968416;1605267019.3519387
1605267019.549409;1605267019.6149728
1605267019.8018274;1605267019.8542025
1605267020.0546005;1605267020.1029828
1605267020.3071268;1605267020.3572376
1605267020.5598528;1605267020.6166618
1605267020.8118756;1605267020.8750541
1605267021.0643036;1605267021.1092124
1605267021.317013;1605267021.3752632
1605267021.5694947;1605267021.6293273
1605267021.821833;1605267021.878679
1605267022.0744383;1605267022.1369715
1605267022.3267243;1605267022.387405
