SENDTIME;RCVTIME
SUB;1604168705.9980366
A;1604168706.012802
1604168715.4525378;1604168715.4613209
1604168716.2065625;1604168716.2219102
1604168716.458686;1604168716.4676414
1604168717.7199745;1604168717.73333
1604168717.9726207;1604168717.9904974
1604168718.2250466;1604168718.25842
1604168718.4774036;1604168718.5042887
1604168717.2151258;1604168719.3462224
1604168716.709844;1604168719.3201833
1604168719.4869256;1604168719.513722
1604168717.4675283;1604168719.5669444
1604168716.9623287;1604168719.8721418
1604168720.7478867;1604168720.7833877
1604168721.2522311;1604168721.291406
1604168722.0092633;1604168722.0237849
1604168722.262098;1604168722.2910147
1604168719.7391527;1604168722.3559518
1604168715.9555705;1604168722.5932486
1604168722.7666883;1604168722.7956212
1604168723.7767024;1604168723.8034074
1604168721.756865;1604168724.1364567
1604168724.2811131;1604168724.3138855
1604168724.7861443;1604168724.8147418
1604168723.0193741;1604168725.3227196
1604168725.7946033;1604168725.8257763
1604168726.047373;1604168726.0700605
1604168718.729558;1604168726.7978458
1604168727.0559223;1604168727.071112
1604168727.3081577;1604168727.3330107
1604168727.5600448;1604168727.5763078
1604168726.5521877;1604168728.7603552
1604168726.8049977;1604168729.5498412
