SENDTIME;RCVTIME
SUB;1605267002.4610415
A;1605267002.4769218
1605267009.9485335;1605267009.9827797
1605267010.1995122;1605267010.2635477
1605267010.45126;1605267010.5369709
1605267010.7046976;1605267010.780042
1605267010.956771;1605267011.0160983
1605267011.2096012;1605267011.2551615
1605267011.4619458;1605267011.524632
1605267011.7150278;1605267011.7773678
1605267011.9675796;1605267012.0248482
1605267012.219314;1605267012.2905726
1605267012.471944;1605267012.537522
1605267012.7249913;1605267012.7931592
1605267012.977503;1605267013.0182786
1605267013.2288485;1605267013.270154
1605267013.4848642;1605267013.5695767
1605267013.7387652;1605267013.7821443
1605267013.9900293;1605267014.0513506
1605267014.242717;1605267014.3093905
1605267014.4952822;1605267014.567623
1605267014.7478821;1605267014.8205137
1605267015.0006237;1605267015.0419335
1605267015.2531714;1605267015.3292432
1605267015.5057845;1605267015.5633507
1605267015.759472;1605267015.8269913
1605267016.0121987;1605267016.0749958
1605267016.264758;1605267016.328484
1605267016.5173953;1605267016.5819612
1605267016.769905;1605267016.8309584
1605267017.0223176;1605267017.086848
1605267017.274936;1605267017.3437989
1605267017.5277586;1605267017.6059225
1605267017.7807417;1605267017.8348546
1605267018.0333703;1605267018.0970151
1605267018.285862;1605267018.351476
1605267018.53894;1605267018.6118276
1605267018.7915072;1605267018.86741
1605267019.044395;1605267019.1222296
1605267019.2968416;1605267019.3630028
1605267019.549409;1605267019.6214278
1605267019.8018274;1605267019.8702593
1605267020.0546005;1605267020.1128795
1605267020.3071268;1605267020.3736863
1605267020.5598528;1605267020.627638
1605267020.8118756;1605267020.881371
1605267021.0643036;1605267021.1114142
1605267021.317013;1605267021.37874
1605267021.5694947;1605267021.6411326
1605267021.821833;1605267021.8899932
1605267022.0744383;1605267022.137347
1605267022.3267243;1605267022.3946443
