SENDTIME;RCVTIME
SUB;1605267003.0191457
A;1605267003.0350964
1605267009.9485335;1605267009.9850945
1605267010.1995122;1605267010.2837884
1605267010.45126;1605267010.5340781
1605267010.7046976;1605267010.7713337
1605267010.956771;1605267011.021078
1605267011.2096012;1605267011.2476635
1605267011.4619458;1605267011.5351665
1605267011.7150278;1605267011.7817461
1605267011.9675796;1605267012.028612
1605267012.219314;1605267012.290035
1605267012.471944;1605267012.5304606
1605267012.7249913;1605267012.79481
1605267012.977503;1605267013.022348
1605267013.2288485;1605267013.2664487
1605267013.4848642;1605267013.55743
1605267013.7387652;1605267013.804205
1605267013.9900293;1605267014.0508502
1605267014.242717;1605267014.3089843
1605267014.4952822;1605267014.568555
1605267014.7478821;1605267014.8161972
1605267015.0006237;1605267015.0458956
1605267015.2531714;1605267015.329885
1605267015.5057845;1605267015.561223
1605267015.759472;1605267015.8266752
1605267016.0121987;1605267016.0828261
1605267016.264758;1605267016.3342488
1605267016.5173953;1605267016.5844696
1605267016.769905;1605267016.8393345
1605267017.0223176;1605267017.0892892
1605267017.274936;1605267017.3468964
1605267017.5277586;1605267017.6039453
1605267017.7807417;1605267017.8418107
1605267018.0333703;1605267018.1011682
1605267018.285862;1605267018.351313
1605267018.53894;1605267018.609806
1605267018.7915072;1605267018.8664625
1605267019.044395;1605267019.121117
1605267019.2968416;1605267019.366198
1605267019.549409;1605267019.6238792
1605267019.8018274;1605267019.8746586
1605267020.0546005;1605267020.117188
1605267020.3071268;1605267020.372284
1605267020.5598528;1605267020.6321738
1605267020.8118756;1605267020.8800986
1605267021.0643036;1605267021.1161177
1605267021.317013;1605267021.3786643
1605267021.5694947;1605267021.638617
1605267021.821833;1605267021.8921793
1605267022.0744383;1605267022.1418097
1605267022.3267243;1605267022.3945339
