SENDTIME;RCVTIME
SUB;1604168706.8555841
A;1604168706.8705876
1604168715.7035358;1604168715.751177
1604168716.458686;1604168716.4848297
1604168717.9726207;1604168718.000133
1604168717.2151258;1604168719.3624966
1604168716.709844;1604168719.332908
1604168719.4869256;1604168719.57133
1604168716.9623287;1604168719.901441
1604168720.2434373;1604168720.286527
1604168720.4956505;1604168720.5353355
1604168721.0000803;1604168721.0193145
1604168721.2522311;1604168721.3082948
1604168722.0092633;1604168722.0391748
1604168722.262098;1604168722.308926
1604168715.9555705;1604168722.6190345
1604168723.2719307;1604168723.2948084
1604168723.5245337;1604168723.5579517
1604168723.7767024;1604168723.8208387
1604168721.5046825;1604168723.857132
1604168724.2811131;1604168724.3300571
1604168724.5336356;1604168724.583768
1604168725.2911808;1604168725.3086057
1604168723.0193741;1604168725.3363185
1604168725.542196;1604168725.5844717
1604168725.7946033;1604168725.8455348
1604168726.047373;1604168726.0813358
1604168727.3081577;1604168727.3443177
1604168727.8121214;1604168727.834245
1604168718.98186;1604168728.007547
1604168726.5521877;1604168728.768733
