SENDTIME;RCVTIME
SUB;1605267002.0921876
A;1605267002.1080842
1605267009.9485335;1605267009.9776614
1605267010.1995122;1605267010.2833536
1605267010.45126;1605267010.5365126
1605267010.7046976;1605267010.759432
1605267010.956771;1605267011.013264
1605267011.2096012;1605267011.2505932
1605267011.4619458;1605267011.5307615
1605267011.7150278;1605267011.7742825
1605267011.9675796;1605267012.0236287
1605267012.219314;1605267012.290368
1605267012.471944;1605267012.5325942
1605267012.7249913;1605267012.7957246
1605267012.977503;1605267013.0229456
1605267013.2288485;1605267013.2697117
1605267013.4848642;1605267013.555215
1605267013.7387652;1605267013.7943585
1605267013.9900293;1605267014.0429213
1605267014.242717;1605267014.301033
1605267014.4952822;1605267014.5622704
1605267014.7478821;1605267014.817734
1605267015.0006237;1605267015.039322
1605267015.2531714;1605267015.332968
1605267015.5057845;1605267015.5670536
1605267015.759472;1605267015.821101
1605267016.0121987;1605267016.0823832
1605267016.264758;1605267016.325181
1605267016.5173953;1605267016.5703113
1605267016.769905;1605267016.8349957
1605267017.0223176;1605267017.0897398
1605267017.274936;1605267017.3452823
1605267017.5277586;1605267017.609208
1605267017.7807417;1605267017.840033
1605267018.0333703;1605267018.0937183
1605267018.285862;1605267018.3496838
1605267018.53894;1605267018.612207
1605267018.7915072;1605267018.8662262
1605267019.044395;1605267019.1195822
1605267019.2968416;1605267019.359293
1605267019.549409;1605267019.6176898
1605267019.8018274;1605267019.867815
1605267020.0546005;1605267020.1047492
1605267020.3071268;1605267020.3686805
1605267020.5598528;1605267020.636285
1605267020.8118756;1605267020.8749073
1605267021.0643036;1605267021.112152
1605267021.317013;1605267021.3765085
1605267021.5694947;1605267021.6397653
1605267021.821833;1605267021.8921585
1605267022.0744383;1605267022.138716
1605267022.3267243;1605267022.3916101
