SENDTIME;RCVTIME
SUB;1604168706.259267
A;1604168706.2740993
1604168715.4525378;1604168715.4659064
1604168716.2065625;1604168716.22729
1604168716.458686;1604168716.4702332
1604168717.7199745;1604168717.7354393
1604168717.9726207;1604168717.9908412
1604168718.2250466;1604168718.260278
1604168719.4869256;1604168719.525822
1604168717.4675283;1604168719.576658
1604168716.9623287;1604168719.8908632
1604168720.2434373;1604168720.2744038
1604168720.4956505;1604168720.534671
1604168720.7478867;1604168720.793379
1604168721.2522311;1604168721.2927184
1604168722.0092633;1604168722.0297377
1604168719.7391527;1604168722.3558838
1604168715.9555705;1604168722.60226
1604168722.7666883;1604168722.8007102
1604168723.2719307;1604168723.290847
1604168723.5245337;1604168723.552071
1604168723.7767024;1604168723.8134232
1604168721.5046825;1604168723.8479865
1604168721.756865;1604168724.1379158
1604168724.2811131;1604168724.3246522
1604168724.5336356;1604168724.5726693
1604168725.2911808;1604168725.3034484
1604168725.542196;1604168725.585603
1604168726.047373;1604168726.070724
1604168724.029024;1604168726.1334443
1604168726.29994;1604168726.3362768
1604168718.729558;1604168726.801257
1604168727.3081577;1604168727.3381093
1604168727.5600448;1604168727.5784504
1604168727.8121214;1604168727.828751
1604168718.98186;1604168728.0074053
1604168726.5521877;1604168728.7632723
1604168722.5145986;1604168729.4202344
