SENDTIME;RCVTIME
SUB;1604168707.3520565
A;1604168707.3669777
1604168715.4525378;1604168715.4735434
1604168715.7035358;1604168715.7555654
1604168716.2065625;1604168716.2367244
1604168717.7199745;1604168717.7509665
1604168717.9726207;1604168718.004633
1604168718.2250466;1604168718.2767751
1604168719.2344084;1604168719.2867613
1604168719.4869256;1604168719.5852685
1604168717.4675283;1604168719.5993943
1604168719.9914622;1604168720.0483544
1604168720.4956505;1604168720.5477133
1604168720.7478867;1604168720.798613
1604168721.0000803;1604168721.022458
1604168721.2522311;1604168721.3120527
1604168722.0092633;1604168722.0387146
1604168722.262098;1604168722.310958
1604168722.7666883;1604168722.821006
1604168723.5245337;1604168723.5677226
1604168723.7767024;1604168723.8255079
1604168721.5046825;1604168723.857444
1604168724.2811131;1604168724.3365388
1604168724.5336356;1604168724.5811841
1604168724.7861443;1604168724.8273966
1604168723.0193741;1604168725.3421135
1604168725.542196;1604168725.5954657
1604168725.7946033;1604168725.849876
1604168726.047373;1604168726.0852122
1604168724.029024;1604168726.1381385
1604168726.29994;1604168726.3495584
1604168727.3081577;1604168727.3532126
1604168727.5600448;1604168727.5864863
1604168727.8121214;1604168727.8383477
1604168726.5521877;1604168728.7741756
1604168722.5145986;1604168729.4276326
1604168726.8049977;1604168729.575946
