SENDTIME;RCVTIME
SUB;1605267000.4914007
A;1605267000.5070326
1605267009.9485335;1605267009.9584732
1605267010.1995122;1605267010.250783
1605267010.45126;1605267010.5227916
1605267010.7046976;1605267010.7369576
1605267010.956771;1605267010.9998631
1605267011.2096012;1605267011.2375488
1605267011.4619458;1605267011.5067751
1605267011.7150278;1605267011.7593086
1605267011.9675796;1605267011.9987943
1605267012.219314;1605267012.2711363
1605267012.471944;1605267012.5155883
1605267012.7249913;1605267012.7672827
1605267012.977503;1605267012.9932127
1605267013.2288485;1605267013.2395947
1605267013.4848642;1605267013.5380008
1605267013.7387652;1605267013.7928605
1605267013.9900293;1605267014.0281088
1605267014.242717;1605267014.274477
1605267014.4952822;1605267014.5312471
1605267014.7478821;1605267014.7895315
1605267015.0006237;1605267015.0259023
1605267015.2531714;1605267015.3094647
1605267015.5057845;1605267015.5460472
1605267015.759472;1605267015.8011444
1605267016.0121987;1605267016.0647001
1605267016.264758;1605267016.3123333
1605267016.5173953;1605267016.561935
1605267016.769905;1605267016.809391
1605267017.0223176;1605267017.0741432
1605267017.274936;1605267017.3190491
1605267017.5277586;1605267017.5823946
1605267017.7807417;1605267017.8132775
1605267018.0333703;1605267018.078554
1605267018.285862;1605267018.336759
1605267018.53894;1605267018.5834322
1605267018.7915072;1605267018.8416162
1605267019.044395;1605267019.0830169
1605267019.2968416;1605267019.335723
1605267019.549409;1605267019.5898259
1605267019.8018274;1605267019.8513708
1605267020.0546005;1605267020.1012156
1605267020.3071268;1605267020.352568
1605267020.5598528;1605267020.6106768
1605267020.8118756;1605267020.8535342
1605267021.0643036;1605267021.0919719
1605267021.317013;1605267021.3660867
1605267021.5694947;1605267021.6184027
1605267021.821833;1605267021.8748162
1605267022.0744383;1605267022.1081543
1605267022.3267243;1605267022.3738434
