SENDTIME;RCVTIME
SUB;1605267002.850107
A;1605267002.863425
1605267009.9485335;1605267009.9841259
1605267010.1995122;1605267010.2828069
1605267010.45126;1605267010.5267568
1605267010.7046976;1605267010.7636228
1605267010.956771;1605267011.0191164
1605267011.2096012;1605267011.2566838
1605267011.4619458;1605267011.5279472
1605267011.7150278;1605267011.78282
1605267011.9675796;1605267012.0283117
1605267012.219314;1605267012.2896934
1605267012.471944;1605267012.5397267
1605267012.7249913;1605267012.7993586
1605267012.977503;1605267013.0181642
1605267013.2288485;1605267013.2721283
1605267013.4848642;1605267013.5734856
1605267013.7387652;1605267013.791508
1605267013.9900293;1605267014.0490491
1605267014.242717;1605267014.31045
1605267014.4952822;1605267014.5704722
1605267014.7478821;1605267014.8204231
1605267015.0006237;1605267015.045164
1605267015.2531714;1605267015.3195317
1605267015.5057845;1605267015.5641232
1605267015.759472;1605267015.8287773
1605267016.0121987;1605267016.084869
1605267016.264758;1605267016.3320503
1605267016.5173953;1605267016.5838826
1605267016.769905;1605267016.840634
1605267017.0223176;1605267017.0844948
1605267017.274936;1605267017.345304
1605267017.5277586;1605267017.597733
1605267017.7807417;1605267017.8413494
1605267018.0333703;1605267018.1065023
1605267018.285862;1605267018.3472846
1605267018.53894;1605267018.6133003
1605267018.7915072;1605267018.8640606
1605267019.044395;1605267019.1236145
1605267019.2968416;1605267019.360236
1605267019.549409;1605267019.6237934
1605267019.8018274;1605267019.8748498
1605267020.0546005;1605267020.110461
1605267020.3071268;1605267020.369275
1605267020.5598528;1605267020.6281464
1605267020.8118756;1605267020.8784075
1605267021.0643036;1605267021.1138997
1605267021.317013;1605267021.3814332
1605267021.5694947;1605267021.639261
1605267021.821833;1605267021.8875637
1605267022.0744383;1605267022.1424994
1605267022.3267243;1605267022.3926349
