SENDTIME;RCVTIME
SUB;1605267001.6588664
A;1605267001.6750605
1605267009.9485335;1605267009.9708147
1605267010.1995122;1605267010.2735634
1605267010.45126;1605267010.537749
1605267010.7046976;1605267010.7470915
1605267010.956771;1605267011.0187287
1605267011.2096012;1605267011.2425075
1605267011.4619458;1605267011.5269394
1605267011.7150278;1605267011.7811337
1605267011.9675796;1605267012.0193462
1605267012.219314;1605267012.2823756
1605267012.471944;1605267012.5223222
1605267012.7249913;1605267012.78282
1605267012.977503;1605267013.0131516
1605267013.2288485;1605267013.2672493
1605267013.4848642;1605267013.537502
1605267013.7387652;1605267013.7844107
1605267013.9900293;1605267014.0399923
1605267014.242717;1605267014.295286
1605267014.4952822;1605267014.5573108
1605267014.7478821;1605267014.8159106
1605267015.0006237;1605267015.0411448
1605267015.2531714;1605267015.3070538
1605267015.5057845;1605267015.5507705
1605267015.759472;1605267015.828292
1605267016.0121987;1605267016.082552
1605267016.264758;1605267016.3317633
1605267016.5173953;1605267016.5751498
1605267016.769905;1605267016.8371303
1605267017.0223176;1605267017.0894828
1605267017.274936;1605267017.3424585
1605267017.5277586;1605267017.5921013
1605267017.7807417;1605267017.8368034
1605267018.0333703;1605267018.1033013
1605267018.285862;1605267018.3422341
1605267018.53894;1605267018.601082
1605267018.7915072;1605267018.8588974
1605267019.044395;1605267019.1191938
1605267019.2968416;1605267019.3640919
1605267019.549409;1605267019.6228993
1605267019.8018274;1605267019.85763
1605267020.0546005;1605267020.1112127
1605267020.3071268;1605267020.3680856
1605267020.5598528;1605267020.6200378
1605267020.8118756;1605267020.8643885
1605267021.0643036;1605267021.1086414
1605267021.317013;1605267021.3762352
1605267021.5694947;1605267021.6395857
1605267021.821833;1605267021.8845162
1605267022.0744383;1605267022.1382527
1605267022.3267243;1605267022.3867242
