SENDTIME;RCVTIME
SUB;1605267001.7923915
A;1605267001.8064072
1605267009.9485335;1605267009.977369
1605267010.1995122;1605267010.2852159
1605267010.45126;1605267010.5160587
1605267010.7046976;1605267010.7774563
1605267010.956771;1605267011.0099795
1605267011.2096012;1605267011.2474701
1605267011.4619458;1605267011.518745
1605267011.7150278;1605267011.7718332
1605267011.9675796;1605267012.024026
1605267012.219314;1605267012.287848
1605267012.471944;1605267012.5266905
1605267012.7249913;1605267012.7915158
1605267012.977503;1605267013.0038562
1605267013.2288485;1605267013.263748
1605267013.4848642;1605267013.5737596
1605267013.7387652;1605267013.7832658
1605267013.9900293;1605267014.0475926
1605267014.242717;1605267014.302481
1605267014.4952822;1605267014.561645
1605267014.7478821;1605267014.8124702
1605267015.0006237;1605267015.042172
1605267015.2531714;1605267015.3304563
1605267015.5057845;1605267015.565896
1605267015.759472;1605267015.8245945
1605267016.0121987;1605267016.0726676
1605267016.264758;1605267016.3315954
1605267016.5173953;1605267016.5825229
1605267016.769905;1605267016.824554
1605267017.0223176;1605267017.0788207
1605267017.274936;1605267017.347655
1605267017.5277586;1605267017.590257
1605267017.7807417;1605267017.8339655
1605267018.0333703;1605267018.1030772
1605267018.285862;1605267018.3414872
1605267018.53894;1605267018.595423
1605267018.7915072;1605267018.8604171
1605267019.044395;1605267019.1176305
1605267019.2968416;1605267019.3568513
1605267019.549409;1605267019.622528
1605267019.8018274;1605267019.8672044
1605267020.0546005;1605267020.1148329
1605267020.3071268;1605267020.3656826
1605267020.5598528;1605267020.626352
1605267020.8118756;1605267020.8784306
1605267021.0643036;1605267021.104109
1605267021.317013;1605267021.3803804
1605267021.5694947;1605267021.6410568
1605267021.821833;1605267021.8848846
1605267022.0744383;1605267022.1280816
1605267022.3267243;1605267022.3838758
