N.SUB	N.NOTIFY	TOT TIME	AVG PUB-TO-SUB TIME	AVG PUB-PUBACK TIME	AVG SUB-SUBACK TIME	LOST NOTIFY	DUPLICATED NOTIFY	BROKER CPU	BROKER RAM	TOTAL BYTES
										
QOS SERVER = 0										
QOS CLIENT = 0										
										
										
1	27	11,5248448848724	0,000518613391452	0	0,200461864471436	23	0	0,00860584566467	0	4898
1	25	12,2782323360443	0,000511407852173	0	2,20393824577332	25	0	0,008588200834778	0	4673
1	24	12,0258822441101	0,000537097454071	0	0,200403213500977	26	0	0,008570836987236	0	4229
1	29	12,0264644622803	0,000601727387001	0	0,20076322555542	21	0	0,008553751154763	0	4775
1	30	11,7756683826447	0,000546789169312	0	2,20406222343445	20	0	0,008433200709458	0	4910
AVG			0,000543127050802		1,00192575454712	23		0,008550367070181		4697
										
10	190	12,0106196403503	0,000687761459491	0	1,38239762783051	310	0	0,00851854541933	0	18414
10	228	11,5099067687988	0,000621763350708	0	1,34395005702972	272	0	0,008500332185783	0	19107
10	246	12,0099771022797	0,000603344889477	0	2,58447091579437	254	0	0,008482196668355	0	22682
10	263	12,0109133720398	0,000626397442986	0	2,58553850650787	237	0	0,008464138370681	0	23553
10	206	12,2614324092865	0,000694421377783	0	2,38466379642487	294	0	0,0084462581768	0	17898
AVG			0,000646737704089		2,05620418071747	273,4		0,00848229416419		20330,8
										
100	2330	11,5235328674316	0,006128103681157	0	2,26544117927551	2670	0	0,00805240874242	0	193148
100	2226	11,5255212783813	0,006532481089842	0	2,04976249945284	2774	0	0,008031913072262	0	186209
100	2745	12,2771372795105	0,006690277351588	0	2,08494568347931	2255	0	0,008011521471834	0	218274
100	2321	11,5251514911652	0,00606438213404	0	2,37386308670044	2679	0	0,007991233150502	0	188980
100	2303	12,2767868041992	0,006208370039202	0	2,39148238897324	2697	15	0,007971047325616	0	189522
			0,006324722859166		2,23309896757627	2615		0,008011624752527		195226,6
										
QOS SERVER = 0										
QOS CLIENT = 1										
										
										
1	38	17,580198764801	0,849096015879982	1,06966614723206	0,200557947158813	12	9	0,008393868909167	0	9946
1	37	17,8330883979797	0,980972889307383	1,77350443840027	4,20772862434387	13	13	0,008376284058041	0	11144
1	39	14,0875613689423	1,24060408885662	2,01522782325745	6,21115589141846	11	18	0,008358772732133	0	12275
1	39	14,824196100235	0,879105415099706	1,61234303474426	4,20744061470032	11	10	0,008341334471274	0	11018
1	38	19,091301202774	1,22015112324765	1,33026716709137	2,20441293716431	12	7	0,008323968819126	0	9932
AVG			1,03398590647827	1,56020172214508	3,40625920295715	11,8	11,4	0,008358845797948		10863
										
10	389	19,3089849948883	1,29887790210096	1,44854400157928	2,58471214771271	111	134	0,008306675323143	0	46469
10	385	19,31977891922	1,18337298872168	1,97145893573761	2,36533172130585	115	137	0,008289355887481	0	45781
10	394	17,3068859577179	1,20997128262217	2,09218549251556	2,18301119804382	106	112	0,00827210852367	0	42912
10	385	18,0481176376343	0,88942792714399	1,40832263946533	2,00364601612091	115	156	0,008237828219567	0	47421
10	384	18,8084018230438	1,56215326503156	2,29329620361328	1,00188097953796	116	126	0,008220794392524	0	44921
AVG			1,22876067312407	1,84276145458221	2,02771641254425	112,6	133	0,008265352469277		45500,8
										
100	3859	18,0706980228424	1,09755933349744	1,7709120464325	2,65136898517609	1141	1068	0,008198860524998	0	364478
100	3843	17,063713312149	0,943131344576889	1,73063460826874	2,55851441383362	1157	1243	0,008177613536002	0	364635
100	3799	17,8127417564392	0,893692134431174	1,73081532001495	1,79072100162506	1201	1143	0,008156476383658	0	358298
100	3946	19,3298859596252	0,96067741002615	1,68229651451111	2,83801424980164	1054	2104	0,008135448218457	0	447126
100	3852	16,308379650116	1,1271593593301	1,65026631832123	2,221467628479	1148	771	0,008093715495032	0	346610
AVG			1,00444391637235	1,7129849615097	2,41201725578308	1140,2	1265,8	0,008152422831629		376229,4
