N.SUB	N.NOTIFY	TOT TIME	AVG PUB-TO-SUB TIME	AVG PUB-PUBACK TIME	AVG SUB-SUBACK TIME	LOST NOTIFY	DUPLICATED NOTIFY	BROKER CPU	BROKER RAM	TOTAL BYTES
										
										
QOS SERVER = NON										
QOS CLIENT = CON										
1	48	12,3352129459381	0,06159142156442	0,299774298667908	0,012275218963623	2	0	0,540740740740741	0	10427
1	46	14,2880630493164	0,117245700048364	0,216938953399658	0,012057065963745	4	0	0,55925925925926	0	10046
1	48	12,3422162532806	0,117650051911672	0,121953983306885	0,012166976928711	2	0	0,614814814814815	0	10039
1	47	12,3431649208069	0,060247421264649	0,119379668235779	0,012057065963745	3	0	0,618518518518519	0	10059
1	47	12,3338143825531	0,243367636457403	0,286208186149597	0,012377977371216	3	0	0,601234567901235	0	10062
1	48	12,3392605781555	0,064672733346621	0,169895033836365	0,012184143066406	2	0	0,611111111111111	0	10199
1	46	13,8531761169434	0,221032764600671	0,212458395957947	0,012368440628052	4	0	0,611111111111111	0	9900
1	47	12,3362512588501	0,061071289346573	0,263708319664001	0,012266874313355	3	0	0,62716049382716	0	10283
1	48	12,3364043235779	0,158787180980047	0,205103101730347	0,012258052825928	2	0	0,595061728395062	0	10126
1	48	12,3451716899872	0,005711158116659	0,073741574287415	0,012284994125366	2	0	0,554320987654321	0	10129
AVG	47,3	12,6852735519409	0,111137735763708	0,19691615152359	0,012229681015015	2,7	0	0,593333333333334	0	10127
										
10	472	15,1775052547455	0,125969540769771	0,001357669830322	0,014251065254212	28	0	1,04814814814815	0	40766
10	478	12,36705327034	0,103373183864929	0,054337568283081	0,014245271682739	22	0	0,951851851851852	0	41066
10	466	13,8972477912903	0,206905854618089	0,001368365287781	0,015092206001282	34	0	1,04197530864198	0	40300
10	474	13,8682496547699	0,136327397974232	0,060067095756531	0,014831352233887	26	0	1,09135802469136	0	40874
10	475	12,3584554195404	0,094516890174464	0,371586437225342	0,014898586273193	25	0	1,08148148148148	0	41134
10	472	12,3581740856171	0,285134551888805	0,058551383018494	0,014337301254273	28	0	1,08271604938272	0,034567901234568	40884
10	484	14,6349439620972	0,101233741961235	0,001353721618652	0,014237999916077	16	0	0,962962962962963	0	41515
10	476	12,3693838119507	0,072374009785532	0,167011761665344	0,014182305335999	24	0	1,08024691358025	0	41153
10	473	12,3529009819031	0,16218645829731	0,043175587654114	0,014721941947937	27	0	1,00987654320988	0	40878
AVG	427	11,9383914232254	0,128802162933437	0,075880959033966	0,01307980298996	23	0	0,935061728395062	0,003456790123457	36857
										
10	475	12,3604092597961	0,149775731940019	0,050643010139465	0,014412569999695	25	0	0,94320987654321	0,037037037037037	41014
100	4760	12,4423625469208	0,104692410120443	0,049484400749207	0,015835082530975	240	0	5,77037037037037	0,077777777777778	349704
100	4689	12,4386854171753	0,054548178127921	0,000239567756653	0,015763442516327	311	0	5,87407407407408	0,076543209876543	346148
100	4758	12,4415426254272	0,096835279123981	0,000238761901855	0,015695681571961	242	0	5,67160493827161	0,079012345679012	349589
100	4714	12,5289692878723	0,110004225169697	0,000241813659668	0,015877771377564	286	0	5,78765432098766	0,077777777777778	346381
100	4739	13,4841704368591	0,159255033204464	0,000241994857788	0,0157768201828	261	0	5,73456790123457	0,079012345679012	351196
100	4753	12,4473130702972	0,191829694087396	0,000345358848572	0,015760729312897	247	0	5,78518518518518	0,076543209876543	349687
100	4735	12,4380640983582	0,19729607913411	0,00023777961731	0,015767347812653	265	0	5,80740740740741	0,075308641975309	348338
100	4774	12,4408299922943	0,095537586745529	0,000235633850098	0,015819113254547	226	0	5,79629629629629	0,076543209876543	350910
100	4744	14,401332616806	0,257424507635641	0,0002436876297	0,01578494310379	256	0	5,61604938271605	0,077777777777778	348965
100	4725	13,6420862674713	0,305403091491215	0,000239539146423	0,015770509243012	275	0	5,49753086419753	0,081481481481481	347545
AVG	4786,6	14,1065765619278	0,172260181678041	0,010239154815674	0,017226401090622	263,4	0	5,8283950617284	0,081481481481481	352947,7
