N.SUB	N.NOTIFY	TOT TIME	AVG PUB-TO-SUB TIME	AVG PUB-PUBACK TIME	AVG SUB-SUBACK TIME	LOST NOTIFY	DUPLICATED NOTIFY	BROKER CPU	BROKER RAM	TOTAL BYTES
										
										
QOS SERVER = NON										
QOS CLIENT = CON
1;33;27,927878856658936;1,78344050320712;4,168902953465779;0,012586355209350586;17;0;0,4949720670391065;0,0;10245
1;36;30,001548528671265;1,544331173102061;5,155921711921692;0,011890888214111328;14;0;0,4685393258426968;0,0;10705
1;32;27,906959533691406;1,3270200192928314;2,721532073020935;0,013752460479736328;18;0;0,5369318181818183;0,0;9920
1;34;17,99419093132019;0,9166569429285386;2,88662983417511;0,012123346328735352;16;0;0,46703910614525135;0,0;9928
1;41;42,85997772216797;2,0440685341997846;3,568233405550321;0,012163162231445312;9;0;0,4798882681564248;0,0;10682
1;34;15,058916568756104;1,116369598052081;3,487474493980408;0,012111425399780273;16;0;0,4782122905027937;0,0;10539
1;35;20,84688138961792;1,3175193309783935;3,4923574194616203;0,012665987014770508;15;0;0,4502793296089385;0,0;10691
1;33;41,68181395530701;2,275651975111528;2,8167441669775517;0,012325286865234375;17;0;0,4910614525139668;0,0;10069
1;32;74,0154857635498;2,9081573858857155;2,0242151737213137;0,012204408645629883;18;0;0,4810055865921789;0,0;9244
1;37;44,59480905532837;3,3040337369248673;5,898465935064822;0,012003898620605469;13;0;0,4698324022346369;0,0;10512
AVG

10;361;24,384765148162842;1,404955169170517;0,9174207925796509;0,015005660057067872;139;0;1,029608938547486;0,06983240223463671;34422
10;338;37,9087769985199;2,2828183131810476;0,3208448028564453;0,014981913566589355;162;0;0,9681564245810051;0,06703910614525124;32224
10;361;29,53543519973755;2,2087905050314696;0,33544086933135986;0,014435863494873047;139;0;0,9089385474860323;0,0;34130
10;362;19,90748143196106;0,7505707918609703;0,26336997509002685;0,014700031280517578;138;0;0,9569832402234629;0,0;33951
