N.SUB	N.NOTIFY	TOT TIME	AVG PUB-TO-SUB TIME	AVG PUB-PUBACK TIME	AVG SUB-SUBACK TIME	LOST NOTIFY	DUPLICATED NOTIFY	BROKER CPU	BROKER RAM	TOTAL BYTES
										
										
QOS SERVER = NON										
QOS CLIENT = NON										
										
										
1	50	12,3127980232239	0,005321450233459	0	0,012969017028809	0	0	0,701851851851852	0	7549
1	50	12,3137307167053	0,00532443523407	0	0,012434959411621	0	0	0,542592592592592	0	7535
1	50	12,3139643669128	0,005313291549683	0	0,012054681777954	0	0	0,633333333333333	0	7527
1	50	12,3094944953918	0,004982085227966	0	0,012155532836914	0	0	0,585185185185185	0	7535
1	50	12,3119843006134	0,005223183631897	0	0,012744426727295	0	0	1,43018867924528	0	7537
AVG			0,005232889175415		0,012471723556519			0,778630328441649		7536,6
										
10	500	12,3178870677948	0,011398101806641	0	0,011659336090088	0	0	1,11666666666667	0	39840
10	500	12,3275258541107	0,012065232753754	0	0,011736154556275	0	0	1,04814814814815	0,02962962962963	39939
10	500	12,3158974647522	0,010936295032501	0	0,01175754070282	0	0	1,16851851851852	0,011111111111111	39917
10	500	12,3322279453278	0,012887586593628	0	0,011719512939453	0	0	1,3377358490566	0	39928
10	500	12,3223547935486	0,011306749820709	0	0,011642408370972	0	0	1,1462962962963	0	39840
AVG			0,011718793201447		0,011702990531921			1,16347309573725	0,008148148148148	39892,8
										
100	5000	12,3872222900391	0,051488959026337	0	0,013373663425446	0	0	4,71666666666667	0,075925925925926	363535
100	5000	12,38534116745	0,055690923881531	0	0,014213967323303	0	0	4,53584905660377	0,075471698113208	364040
100	5000	12,3875367641449	0,054054105520249	0	0,013498296737671	0	0	4,7462962962963	0,075925925925926	363838
100	5000	12,4086983203888	0,054271905994415	0	0,013678364753723	0	0	4,85471698113208	0,075471698113208	364040
100	5000	12,3816487789154	0,055497458028793	0	0,015817670822144	0	0	4,92452830188679	0,075471698113208	363232
AVG			0,054200670490265		0,014116392612457			4,75561146051712	0,075653389238295	363737
										
QOS SERVER = NON										
QOS CLIENT = CON										
										
1	50	12,3561949729919	0,006146559715271	0,014799513816834	0,013285398483276	0	0	0,732075471698113	0	10175
1	50	12,3498272895813	0,005893535614014	0,014593992233276	0,01275634765625	0	0	0,668518518518518	0	10185
1	50	12,3536212444305	0,005917596817017	0,01461802482605	0,012929916381836	0	0	0,715094339622641	0	10177
1	50	12,3507235050201	0,005914616584778	0,014632835388184	0,01208758354187	0	0	0,675471698113207	0	10175
1	50	12,3492403030396	0,005547957420349	0,014562544822693	0,014194488525391	0	0	0,611320754716981	0	10175
AVG			0,005884053230286	0,014641382217407	0,013050746917725			0,680496156533892		10177,4
										
10	500	12,3791446685791	0,013648379325867	0,014730424880982	0,011942839622498	0	0	1,26415094339623	0,030188679245283	42512
10	500	12,3808565139771	0,013833481311798	0,014676132202149	0,011804366111755	0	0	1,30188679245283	0,020754716981132	42567
10	500	12,3600559234619	0,01399080991745	0,014611291885376	0,011760187149048	0	0	1,21509433962264	0,032075471698113	42589
10	500	12,3727998733521	0,012734807491303	0,014381456375122	0,011829566955566	0	0	1,24905660377358	0,028301886792453	42567
10	500	12,3643825054169	0,014732271671295	0,014733991622925	0,011662840843201	0	0	1,37169811320755	0	42622
AVG			0,013787949943543	0,014626659393311	0,011799960136414			1,28037735849057	0,022264150943396	42571,4
										
100	5000	12,4345409870148	0,056022063398361	0,015800452232361	0,013278470039368	0	0	4,81698113207547	0,075471698113208	366286
100	5000	12,4463686943054	0,054669418525696	0,015802369117737	0,013070411682129	0	0	4,79245283018868	0,075471698113208	366892
100	5000	12,4568157196045	0,057074719429016	0,015907030105591	0,012292106151581	0	0	4,81509433962264	0,075471698113208	366286
100	5000	12,4325833320618	0,057752442264557	0,015130290985108	0,013960552215576	0	0	4,48867924528302	0,075471698113208	366690
100	5000	12,4482624530792	0,053368447351456	0,015517482757568	0,015789558887482	0	0	4,7622641509434	0,075471698113208	366084
AVG			0,055777418193817	0,015631525039673	0,013678219795227			4,73509433962264	0,075471698113208	366447,6
