N.SUB	N.NOTIFY	TOT TIME	AVG PUB-TO-SUB TIME	AVG PUB-PUBACK TIME	AVG SUB-SUBACK TIME	LOST NOTIFY	DUPLICATED NOTIFY	BROKER CPU	BROKER RAM	TOTAL BYTES	MQTT DATA
100	4995	12,2865960597992	0,010061125712352	0	0,189242491722107	5	0	0,035215065765391	0	368338	530425
100	4939	12,2809989452362	0,009093763857724	0	0,165741672515869	61	0	0,035184747358047	0	364894	525491
AVG			0,009482183214717								
											
QOS SUBSCRIBE= 0											
QOS PUBLISH= 0 											
1	50	12,2767055034637	0,001371302604675	0	0,200525283813477	0	0	0,03400547543599	0	7302	10493
1	50	12,2772350311279	0,001457085609436	0	0,200657606124878	0	0	0,033977495950653	0	7294	10485
1	50	12,2769691944122	0,001299095153809	0	0,200462341308594	0	0	0,033949562470142	0	7286	10337
1	50	12,2759697437286	0,001351165771484	0	0,200910329818726	0	0	0,033921674881088	0	7302	10353
1	50	12,2753000259399	0,001288657188416	0	0,200554847717285	0	0	0,03389383307049	0	7300	10491
1	50	12,2789015769958	0,001499729156494	0	0,2005934715271	0	0	0,033866182336552	0	7300	10491
1	50	12,2783176898956	0,001514949798584	0	0,200445652008057	0	0	0,033838431507146	0	7302	10353
1	50	12,2776923179626	0,001458349227905	0	0,200723886489868	0	0	0,033782631973448	0	7298	10489
1	50	12,2777626514435	0,001458201408386	0	0,200731754302978	0	0	0,03375472893165	0	7298	10349
1	50	12,2776370048523	0,001482620239258	0	0,200825214385986	0	0	0,033810581185007	0	7300	10491
AVG			0,001418115615845								
											
10	494	12,2618453502655	0,001392390563903	0	0,202797245979309	6	0	0,033745341907222	0	42084	59234
10	500	12,2618324756622	0,001245215415955	0	0,20206241607666	0	0	0,033773229425369	0	42029	59179
10	500	12,2617449760437	0,001238439083099	0	0,181733965873718	0	0	0,033801163074737	0	41985	58995
10	500	12,2634539604187	0,001340610980988	0	0,201142287254333	0	0	0,033829142969886	0	42040	59190
10	500	12,2677364349365	0,002080198287964	0	0,201492619514465	0	0	0,033856878560118	0	41985	59135
10	500	12,2643089294434	0,001524443149567	0	0,200909328460693	0	0	0,033884514097428	0	42073	59223
10	500	12,2647483348846	0,0015652384758	0	0,201628541946411	0	0	0,033912340593858	0	42040	59190
10	500	12,2639949321747	0,001537130355835	0	0,200959801673889	0	0	0,033940212830965	0	42007	59157
10	500	12,2632961273193	0,001659472465515	0	0,200551223754883	0	0	0,033968130921622	0	42029	59039
10	500	12,2628953456879	0,001355345249176	0	0,201699304580688	0	0	0,033996094979077	0	41963	58973
AVG			0,00149384840278								
											
100	5000	12,2838740348816	0,010352768564224	0	0,142486543655396	0	0	0,033986719695961	0	379030	538310
100	4993	12,2835686206818	0,010188139776608	0	0,156805999279022	7	0	0,033958771053632	0	378718	537968
100	4950	12,2854437828064	0,010734682227626	0	0,240138299465179	50	0	0,033930868340112	0	375403	533387
100	4845	12,0422179698944	0,011684344550527	0	0,184397280216217	155	0	0,03390301144228	0	368062	523021
100	4973	12,2858793735504	0,011453704816725	0	0,15963547706604	27	0	0,033875200247386	0	379223	538613
100	5000	12,2874872684479	0,011254442596436	0	0,225410006046295	0	0	0,033847579894178	0	378736	538220
100	4999	12,2872996330261	0,012639686474206	0	0,211654925346375	1	0	0,033819859530571	0	378829	538323
100	4991	12,284392118454	0,009718009069386	0	0,134202952384949	9	0	0,03379189498353	0	379526	538916
100	4986	12,2832221984863	0,009371654651656	0	0,151070001125336	14	0	0,033763976644239	0	378415	537665
100	4950	12,2804498672485	0,009981007094335	0	0,144686605930328	50	0	0,033736104398263	0	375483	533373
AVG			0,010737843982173								
											
											
QOS SUBSCRIBE= 0											
QOS PUBLISH= 1											
											
1	50	12,2951898574829	0,002008771896362	0,130018591880798	0,200708866119385	0	0	0,03265063780313	0	9844	14185
1	50	12,2911641597748	0,001793336868286	0,08977578163147	0,200719118118286	0	0	0,032624855300152	0	9844	14185
1	50	12,2928371429443	0,001828947067261	0,065764074325562	0,20073413848877	0	0	0,032599113483237	0	9856	14057
1	50	12,2904393672943	0,001850266456604	0,089826126098633	0,200781345367432	0	0	0,032573412256155	0	9854	14055
1	50	12,2913918495178	0,001910843849182	0,093867092132568	0,200743198394775	0	0	0,032547751522979	0	9848	14189
1	50	12,2937662601471	0,001941561698914	0,081880974769592	0,200794458389282	0	0	0,032522131188081	0	9842	14183
1	50	12,2918865680695	0,001813802719116	0,069735431671143	0,200623750686645	0	0	0,032496684978219	0	9844	14045
1	50	12,2917277812958	0,001900105476379	0,097898507118225	0,201034307479858	0	0	0,032471278556853	0	9848	14189
1	50	12,2937300205231	0,001935834884644	0,097920637130737	0,200787782669067	0	0	0,032445911830736	0	9850	14051
1	50	12,295154094696	0,002003312110901	0,097982172966004	0,20073127746582	0	0	0,032420451510859	0	9828	14169
AVG			0,001898678302765								
											
10	500	12,2666194438934	0,001439435482025	0,00474958896637	0,201403617858887	0	0	0,032411929239454	0	44546	62706
10	500	12,2663714885712	0,001393177509308	0,000716023445129	0,201888918876648	0	0	0,032437376170475	0	44535	62835
10	500	12,2805163860321	0,002600529670715	0,061480317115784	0,202275204658508	0	0	0,032462729546505	0	44513	62673
10	500	12,2795231342316	0,002609700679779	0,021164798736572	0,200865983963013	0	0	0,032488122586438	0	44601	62761
10	497	12,2770788669586	0,002332974247769	0,037291488647461	0,201266074180603	3	0	0,032513555383427	0	44568	62868
10	500	12,2668564319611	0,001559549808502	0,01283576965332	0,201775312423706	0	0	0,032539162203065	0	44623	62783
10	500	12,2688314914703	0,001704832553864	0,016911878585816	0,201141834259033	0	0	0,032564809389008	0	44491	62791
10	500	12,2660326957703	0,001423246383667	0,000704441070557	0,201624226570129	0	0	0,03259049703678	0	44557	62857
10	500	12,2673311233521	0,001559459209442	0,049048690795899	0,201420307159424	0	10	0,032616225242208	0	45400	63913
10	500	12,2670526504517	0,001426076412201	0,000703401565552	0,20137140750885	0	0	0,032641994101421	0	44678	62728
AVG			0,001804898195727								
											
100	4997	12,2920167446136	0,010343429301294	0,19393958568573	0,144195261001587	3	0	0,032633354975046	0	381975	542515
100	4990	12,2915074825287	0,010302368576876	0,189995474815369	0,185080115795136	10	0	0,032607599748772	0	381883	542330
100	4947	12,2870728969574	0,010082598573057	0,193888363838196	0,222416733250473	53	0	0,032581885144037	0	378703	537932
100	5000	12,2840237617493	0,01045128159523	0,202001461982727	0,149681153297424	0	0	0,032556211064816	0	381167	541707
100	5000	12,2962210178375	0,011212737894058	0,201989269256592	0,163862464427948	0	0	0,032530577415382	0	381470	542010
100	4836	12,2969007492065	0,012748620054562	0,186530985832214	0,199749095439911	164	0	0,032504984100311	0	371516	527434
100	4998	12,3116724491119	0,012165147431043	0,198259291648865	0,154002301692963	2	0	0,03247969838781	0	381268	541808
100	4987	12,2936902046204	0,011638747586835	0,193929286003113	0,148920342922211	13	0	0,032454185036523	0	380864	541264
100	4994	12,2882568836212	0,010059441191032	0,181947197914124	0,202418982982635	6	0	0,032428845000044	0	381479	542066
100	4994	12,2876343727112	0,010174861658942	0,193998546600342	0,236992952823639	6	0	0,032403411447322	0	381791	542425
AVG			0,010917923386293								
10;38;1,003453254699707;0,0013587976756848786;0,0006760358810424805;0,2008437156677246;462;0;0,03064878679640626;0,0;7303;9362
100;191;8,031818151473999;0,003035680161720795;0,05986511707305908;0,20297673115363488;4809;0;0,03079602468234262;0,0;23479;29441
1;50;12,293076276779175;0,002016158103942871;0,1219704532623291;0,2008213996887207;0;0;0,03108452314278761;0,0;9854;14055
