SENDTIME;RCVTIME
SUB;1604089151.3392143
SUBACK;1604089151.5413387
1604089159.5393143;1604089159.5489826
1604089159.7899528;1604089159.80116
1604089160.040291;1604089160.0484645
1604089160.2905893;1604089160.2991993
1604089160.5409806;1604089160.5455506
1604089160.7913089;1604089160.8129098
1604089161.0416043;1604089161.0566216
1604089161.2919402;1604089161.3002543
1604089161.5422273;1604089161.5521624
1604089161.7927592;1604089161.8004394
1604089162.043161;1604089162.05416
1604089162.2934544;1604089162.3025377
1604089162.543864;1604089162.5523083
1604089162.7942333;1604089162.7986975
1604089163.0446086;1604089163.0527248
1604089163.294985;1604089163.3019829
1604089163.5454507;1604089163.5563579
1604089163.7959363;1604089163.8065698
1604089164.0462127;1604089164.0571482
1604089164.2964554;1604089164.3045464
1604089164.5470073;1604089164.5555332
1604089164.7973979;1604089164.804676
1604089165.0477586;1604089165.0587955
1604089165.298132;1604089165.302588
1604089165.5483167;1604089165.5527868
1604089165.79868;1604089165.8047216
1604089166.04899;1604089166.0596962
1604089166.2992473;1604089166.3121984
1604089166.5496855;1604089166.5544422
1604089166.8000822;1604089166.8059404
1604089167.0503068;1604089167.055225
