SENDTIME;RCVTIME
SUB;1604089152.0975275
SUBACK;1604089152.3040314
1604089159.5393143;1604089159.5546076
1604089159.7899528;1604089159.80081
1604089160.040291;1604089160.0462804
1604089160.2905893;1604089160.2977085
1604089160.5409806;1604089160.5525532
1604089160.7913089;1604089160.8030272
1604089161.0416043;1604089161.050703
1604089161.2919402;1604089161.305665
1604089161.5422273;1604089161.552079
1604089161.7927592;1604089161.798083
1604089162.043161;1604089162.051368
1604089162.2934544;1604089162.300835
1604089162.543864;1604089162.5549712
1604089162.7942333;1604089162.8041677
1604089163.0446086;1604089163.0561757
1604089163.294985;1604089163.3014503
1604089163.5454507;1604089163.5517585
1604089163.7959363;1604089163.8002048
1604089164.0462127;1604089164.05393
1604089164.2964554;1604089164.3049674
1604089164.5470073;1604089164.5533526
1604089164.7973979;1604089164.8050017
1604089165.0477586;1604089165.0596056
1604089165.298132;1604089165.304543
1604089165.5483167;1604089165.5561085
1604089165.79868;1604089165.8097343
1604089166.04899;1604089166.0588832
1604089166.2992473;1604089166.3086693
1604089166.5496855;1604089166.555988
1604089166.8000822;1604089166.8101847
1604089167.0503068;1604089167.0742664
