SENDTIME;RCVTIME
SUB;1604089153.3694615
SUBACK;1604089153.5753913
1604089159.5393143;1604089159.5573378
1604089159.7899528;1604089159.8039367
1604089160.040291;1604089160.0680525
1604089160.2905893;1604089160.3052382
1604089160.5409806;1604089160.5524807
1604089160.7913089;1604089160.8014474
1604089161.0416043;1604089161.0533867
1604089161.2919402;1604089161.300208
1604089161.5422273;1604089161.5480742
1604089161.7927592;1604089161.79977
1604089162.043161;1604089162.054018
1604089162.2934544;1604089162.3128672
1604089162.543864;1604089162.5524836
1604089162.7942333;1604089162.8088768
1604089163.0446086;1604089163.05287
1604089163.294985;1604089163.3182437
1604089163.5454507;1604089163.5555146
1604089163.7959363;1604089163.8037813
1604089164.0462127;1604089164.0585675
1604089164.2964554;1604089164.3069248
1604089164.5470073;1604089164.5566957
1604089164.7973979;1604089164.8043628
1604089165.0477586;1604089165.0578456
1604089165.298132;1604089165.3081725
1604089165.5483167;1604089165.5581017
1604089165.79868;1604089165.805503
1604089166.04899;1604089166.0584073
1604089166.2992473;1604089166.3121452
1604089166.5496855;1604089166.5575197
1604089166.8000822;1604089166.8056836
1604089167.0503068;1604089167.066077
