SENDTIME;RCVTIME
SUB;1604089152.0435874
SUBACK;1604089152.2489555
1604089159.5393143;1604089159.5653121
1604089159.7899528;1604089159.7992508
1604089160.040291;1604089160.049999
1604089160.2905893;1604089160.3017807
1604089160.5409806;1604089160.5516825
1604089160.7913089;1604089160.8008633
1604089161.0416043;1604089161.05051
1604089161.2919402;1604089161.2989078
1604089161.5422273;1604089161.5527587
1604089161.7927592;1604089161.805449
1604089162.043161;1604089162.0604324
1604089162.2934544;1604089162.2994366
1604089162.543864;1604089162.5581903
1604089162.7942333;1604089162.8016863
1604089163.0446086;1604089163.0599792
1604089163.294985;1604089163.3071399
1604089163.5454507;1604089163.5550044
1604089163.7959363;1604089163.8013384
1604089164.0462127;1604089164.0550969
1604089164.2964554;1604089164.3019183
1604089164.5470073;1604089164.5572426
1604089164.7973979;1604089164.8065453
1604089165.0477586;1604089165.054857
1604089165.298132;1604089165.3063912
1604089165.5483167;1604089165.5544899
1604089165.79868;1604089165.807702
1604089166.04899;1604089166.0626206
1604089166.2992473;1604089166.3058386
1604089166.5496855;1604089166.5599933
1604089166.8000822;1604089166.8095372
1604089167.0503068;1604089167.0564775
