SENDTIME;RCVTIME
SUB;1604570739.8158722
SUBACK;1604570740.0166218
SUB;1604570763.9276
SUB;1604570766.1441925
1604570766.1553185;1604570766.1561015
1604570766.206255;1604570766.2069545
SUBACK;1604570766.3444002
1604570766.4055123;1604570766.4062903
1604570766.4564114;1604570766.4573648
1604570766.6557472;1604570766.6565914
1604570766.7066658;1604570766.7073853
1604570766.9059193;1604570766.9067895
1604570766.9568322;1604570766.957967
1604570767.1560972;1604570767.1568532
1604570767.2072167;1604570767.208313
1604570767.4064844;1604570767.4083204
1604570767.4574935;1604570767.4584613
1604570767.656796;1604570767.6584818
1604570767.708287;1604570767.709534
1604570767.9070873;1604570767.9088948
SUB;1604570767.939623
1604570767.9584908;1604570767.9600587
1604570768.1573088;1604570768.1585937
1604570768.2088313;1604570768.2093883
1604570768.407509;1604570768.4082317
1604570768.4590504;1604570768.4599283
1604570768.6578104;1604570768.6585064
1604570768.709267;1604570768.7098172
1604570768.9079702;1604570768.9086878
1604570768.9594893;1604570768.9604652
1604570769.1581678;1604570769.158893
1604570769.209831;1604570769.2109303
1604570769.4085708;1604570769.4093704
1604570769.4601593;1604570769.4614732
1604570769.6587265;1604570769.6597342
1604570769.7103229;1604570769.7108777
1604570769.9089928;1604570769.9097648
1604570769.9604926;1604570769.9611285
1604570770.159176;1604570770.1599166
1604570770.210677;1604570770.2113552
1604570770.4094229;1604570770.4100933
1604570770.4609206;1604570770.4617896
1604570770.6596084;1604570770.6602435
1604570770.7111964;1604570770.7118456
1604570770.9099681;1604570770.910672
1604570770.9614038;1604570770.9621115
1604570771.1601498;1604570771.1608243
1604570771.2115402;1604570771.2122278
1604570771.41033;1604570771.411037
1604570771.4617667;1604570771.4628215
1604570771.6604905;1604570771.6611843
1604570771.7119427;1604570771.7126353
1604570771.9107575;1604570771.911528
SUB;1604570771.951134
1604570771.9621286;1604570771.962862
1604570772.1609645;1604570772.1616282
1604570772.212283;1604570772.21291
1604570772.4112003;1604570772.4118443
1604570772.462409;1604570772.4630759
1604570772.6614087;1604570772.662453
1604570772.7128427;1604570772.7137282
1604570772.9116144;1604570772.9123013
1604570772.9631033;1604570772.9638014
1604570773.1618655;1604570773.162531
1604570773.2133489;1604570773.2145035
1604570773.4120986;1604570773.4129343
1604570773.4636796;1604570773.4643652
1604570773.636654;1604570773.6375682
1604570773.6379907;1604570773.6390684
1604570773.6622696;1604570773.6629198
1604570773.7138553;1604570773.714525
1604570773.887052;1604570773.8877258
1604570773.8883507;1604570773.888966
1604570773.9124599;1604570773.9130244
1604570773.9642305;1604570773.9648895
1604570774.137265;1604570774.1379719
1604570774.1385136;1604570774.139221
1604570774.1626265;1604570774.1632235
1604570774.2144423;1604570774.2151
1604570774.38744;1604570774.388112
1604570774.3887765;1604570774.389461
1604570774.4127674;1604570774.4133005
1604570774.4646165;1604570774.4658358
1604570774.6377382;1604570774.6384559
1604570774.639057;1604570774.6396022
1604570774.663041;1604570774.663856
1604570774.714814;1604570774.715404
1604570774.8879156;1604570774.889807
1604570774.8892186;1604570774.8907216
1604570774.9133093;1604570774.9139273
1604570774.965064;1604570774.965593
1604570775.1381104;1604570775.1388462
1604570775.139406;1604570775.1402364
1604570775.1634903;1604570775.1641495
1604570775.215217;1604570775.2159462
1604570775.388269;1604570775.3888938
1604570775.389543;1604570775.3901315
1604570775.4137566;1604570775.4143057
1604570775.4653986;1604570775.4659162
1604570775.638577;1604570775.6392403
1604570775.6397154;1604570775.6408415
1604570775.6641438;1604570775.6650789
1604570775.7156167;1604570775.7162476
1604570775.888754;1604570775.8893967
1604570775.8898542;1604570775.8904254
1604570775.9142876;1604570775.9148347
SUB;1604570775.963053
1604570775.9657688;1604570775.9663243
1604570776.139077;1604570776.1396983
1604570776.14;1604570776.1406672
1604570776.2159615;1604570776.2166548
1604570776.3892512;1604570776.3899028
1604570776.390174;1604570776.3908205
1604570776.4661255;1604570776.4666584
1604570776.6394944;1604570776.6401463
1604570776.6403213;1604570776.6414435
1604570776.7165086;1604570776.717452
1604570776.8896766;1604570776.890349
1604570776.8905144;1604570776.8913074
1604570776.9666665;1604570776.9672132
1604570777.1398501;1604570777.1405294
1604570777.1408606;1604570777.1413767
1604570777.216786;1604570777.2174692
1604570777.3900504;1604570777.390743
1604570777.3910356;1604570777.39164
1604570777.6404467;1604570777.641118
1604570777.6412165;1604570777.6424758
1604570777.890644;1604570777.8920355
1604570777.8913581;1604570777.8927982
1604570778.1408234;1604570778.1414745
1604570778.141507;1604570778.1422393
1604570778.3910446;1604570778.3916993
1604570778.3916876;1604570778.392657
1604570778.6414359;1604570778.6421137
1604570778.641877;1604570778.6436145
1604570778.8916132;1604570778.8922384
1604570778.892057;1604570778.8931315
1604570779.1417549;1604570779.1423852
1604570779.1422408;1604570779.143394
1604570779.3919363;1604570779.392582
1604570779.392385;1604570779.3935504
1604570779.642101;1604570779.6426818
1604570779.6427763;1604570779.6435215
1604570779.8923926;1604570779.893027
1604570779.8928943;1604570779.8937268
SUB;1604570779.97539
1604570780.1425812;1604570780.1431668
1604570780.1430387;1604570780.144039
1604570780.3927333;1604570780.393444
1604570780.3931904;1604570780.3945668
1604570780.6430485;1604570780.64437
1604570780.643504;1604570780.6452727
1604570780.8931868;1604570780.8940864
1604570780.893664;1604570780.8951066
1604570781.1434724;1604570781.1441278
1604570781.1438298;1604570781.1451428
1604570781.3936288;1604570781.3942862
1604570781.39404;1604570781.3950305
