SENDTIME;RCVTIME
SUB;1604089149.7090602
SUBACK;1604089149.911798
1604089159.5393143;1604089159.5459113
1604089159.7899528;1604089159.8006654
1604089160.040291;1604089160.0542946
1604089160.2905893;1604089160.2995825
1604089160.5409806;1604089160.5468452
1604089160.7913089;1604089160.8038638
1604089161.0416043;1604089161.0457964
1604089161.2919402;1604089161.2989588
1604089161.5422273;1604089161.556654
1604089161.7927592;1604089161.798191
1604089162.043161;1604089162.0483956
1604089162.2934544;1604089162.3009439
1604089162.543864;1604089162.5602086
1604089162.7942333;1604089162.8007135
1604089163.0446086;1604089163.0646787
1604089163.294985;1604089163.3017597
1604089163.5454507;1604089163.5584023
1604089163.7959363;1604089163.8048675
1604089164.0462127;1604089164.0576732
1604089164.2964554;1604089164.3035877
1604089164.5470073;1604089164.554063
1604089164.7973979;1604089164.804
1604089165.0477586;1604089165.0532825
1604089165.298132;1604089165.305886
1604089165.5483167;1604089165.5616527
1604089165.79868;1604089165.8015833
1604089166.04899;1604089166.0594656
1604089166.2992473;1604089166.3115847
1604089166.5496855;1604089166.5594702
1604089166.8000822;1604089166.8100708
1604089167.0503068;1604089167.062145
