SENDTIME;RCVTIME
SUB;1604089149.609524
SUBACK;1604089149.814163
1604089159.5393143;1604089159.554303
1604089159.7899528;1604089159.7989523
1604089160.040291;1604089160.0637705
1604089160.2905893;1604089160.3025506
1604089160.5409806;1604089160.5568671
1604089160.7913089;1604089160.7997544
1604089161.0416043;1604089161.0441487
1604089161.2919402;1604089161.2960103
1604089161.5422273;1604089161.55074
1604089161.7927592;1604089161.7972476
1604089162.043161;1604089162.0519779
1604089162.2934544;1604089162.3000448
1604089162.543864;1604089162.5560906
1604089162.7942333;1604089162.798422
1604089163.0446086;1604089163.0579612
1604089163.294985;1604089163.3086758
1604089163.5454507;1604089163.5537677
1604089163.7959363;1604089163.8010325
1604089164.0462127;1604089164.0537307
1604089164.2964554;1604089164.3099961
1604089164.5470073;1604089164.5578444
1604089164.7973979;1604089164.8052313
1604089165.0477586;1604089165.0565095
1604089165.298132;1604089165.306234
1604089165.5483167;1604089165.555834
1604089165.79868;1604089165.8044436
1604089166.04899;1604089166.0565412
1604089166.2992473;1604089166.3054614
1604089166.5496855;1604089166.5563743
1604089166.8000822;1604089166.8040924
1604089167.0503068;1604089167.0558505
