SENDTIME;RCVTIME
SUB;1604570739.9179502
SUBACK;1604570740.118884
SUB;1604570764.028399
SUB;1604570766.244658
1604570766.4055123;1604570766.4064996
SUBACK;1604570766.444855
1604570766.4564114;1604570766.4578679
1604570766.6557472;1604570766.657031
1604570766.7066658;1604570766.7076585
1604570766.9059193;1604570766.907105
1604570766.9568322;1604570766.9577887
1604570767.1560972;1604570767.157211
1604570767.2072167;1604570767.2086518
1604570767.4064844;1604570767.4087353
1604570767.4574935;1604570767.4586744
1604570767.656796;1604570767.659548
1604570767.708287;1604570767.7100327
1604570767.9070873;1604570767.9087467
1604570767.9584908;1604570767.9603786
SUB;1604570768.0413225
1604570768.1573088;1604570768.1582308
1604570768.2088313;1604570768.2098482
1604570768.407509;1604570768.4112763
1604570768.4590504;1604570768.4600866
1604570768.6578104;1604570768.6586723
1604570768.709267;1604570768.7102656
1604570768.9079702;1604570768.9090064
1604570768.9594893;1604570768.9603071
1604570769.1581678;1604570769.1593244
1604570769.209831;1604570769.2113743
1604570769.4085708;1604570769.4097672
1604570769.4601593;1604570769.4617264
1604570769.6587265;1604570769.659979
1604570769.7103229;1604570769.711294
1604570769.9089928;1604570769.9102128
1604570769.9604926;1604570769.9612048
1604570770.159176;1604570770.160268
1604570770.210677;1604570770.2116456
1604570770.4094229;1604570770.4103644
1604570770.4609206;1604570770.4616752
1604570770.6596084;1604570770.660561
1604570770.7111964;1604570770.7119665
1604570770.9099681;1604570770.9111497
1604570770.9614038;1604570770.9625707
1604570771.1601498;1604570771.161569
1604570771.2115402;1604570771.2125156
1604570771.41033;1604570771.4116802
1604570771.4617667;1604570771.4630244
1604570771.6604905;1604570771.6616056
1604570771.7119427;1604570771.7128127
1604570771.9107575;1604570771.9117494
1604570771.9621286;1604570771.9630902
SUB;1604570772.054521
1604570772.1609645;1604570772.1617045
1604570772.212283;1604570772.2131848
1604570772.4112003;1604570772.4121726
1604570772.462409;1604570772.4632578
1604570772.6614087;1604570772.6627288
1604570772.7128427;1604570772.7138453
1604570772.9116144;1604570772.9125066
1604570772.9631033;1604570772.9641902
1604570773.1618655;1604570773.163034
1604570773.2133489;1604570773.2141032
1604570773.4120986;1604570773.4126897
1604570773.4636796;1604570773.4650838
1604570773.636654;1604570773.637835
1604570773.6379907;1604570773.6391253
1604570773.6622696;1604570773.6634614
1604570773.7138553;1604570773.7147205
1604570773.887052;1604570773.8882453
1604570773.8883507;1604570773.8890975
1604570773.9124599;1604570773.913531
1604570773.9642305;1604570773.965222
1604570774.137265;1604570774.1380923
1604570774.1385136;1604570774.1394157
1604570774.1626265;1604570774.16348
1604570774.2144423;1604570774.2154965
1604570774.38744;1604570774.3882976
1604570774.3887765;1604570774.389737
1604570774.4127674;1604570774.4134514
1604570774.4646165;1604570774.4655313
1604570774.6377382;1604570774.63868
1604570774.639057;1604570774.639869
1604570774.663041;1604570774.6640134
1604570774.714814;1604570774.7156658
1604570774.8879156;1604570774.8890085
1604570774.8892186;1604570774.890124
1604570774.9133093;1604570774.9143796
1604570774.965064;1604570774.9658349
1604570775.1381104;1604570775.1392922
1604570775.139406;1604570775.1402953
1604570775.1634903;1604570775.1644955
1604570775.215217;1604570775.216283
1604570775.388269;1604570775.3890731
1604570775.389543;1604570775.3905475
1604570775.4137566;1604570775.4145615
1604570775.4653986;1604570775.4662032
1604570775.638577;1604570775.6395757
1604570775.6397154;1604570775.6409264
1604570775.6641438;1604570775.6653047
1604570775.7156167;1604570775.7166667
1604570775.888754;1604570775.8895512
1604570775.8898542;1604570775.8905945
1604570775.9142876;1604570775.9151766
1604570775.9657688;1604570775.966464
SUB;1604570776.068221
1604570776.139077;1604570776.1400545
1604570776.14;1604570776.1408033
1604570776.2159615;1604570776.2170768
1604570776.3892512;1604570776.3900566
1604570776.390174;1604570776.3912008
1604570776.4661255;1604570776.4668596
1604570776.6394944;1604570776.6404335
1604570776.6403213;1604570776.6412933
1604570776.7165086;1604570776.717376
1604570776.8896766;1604570776.8908553
1604570776.8905144;1604570776.8914967
1604570776.9666665;1604570776.9674945
1604570777.1398501;1604570777.1407833
1604570777.1408606;1604570777.1421306
1604570777.216786;1604570777.2176466
1604570777.3900504;1604570777.3908458
1604570777.3910356;1604570777.3921187
1604570777.6404467;1604570777.6412663
1604570777.6412165;1604570777.6421967
1604570777.890644;1604570777.8919392
1604570777.8913581;1604570777.8925276
1604570778.1408234;1604570778.141638
1604570778.141507;1604570778.1423845
1604570778.3910446;1604570778.391895
1604570778.3916876;1604570778.392759
1604570778.6414359;1604570778.6423783
1604570778.641877;1604570778.6429515
1604570778.8916132;1604570778.8931887
1604570778.892057;1604570778.8938682
1604570779.1417549;1604570779.1425745
1604570779.1422408;1604570779.1435382
1604570779.3919363;1604570779.3930576
1604570779.392385;1604570779.3942726
1604570779.642101;1604570779.6433883
1604570779.6427763;1604570779.644201
1604570779.8923926;1604570779.8932571
1604570779.8928943;1604570779.8941448
SUB;1604570780.0797532
1604570780.1425812;1604570780.143435
1604570780.1430387;1604570780.1442115
1604570780.3927333;1604570780.3937683
1604570780.3931904;1604570780.3950357
1604570780.6430485;1604570780.6445625
1604570780.643504;1604570780.6454706
1604570780.8931868;1604570780.8942478
1604570780.893664;1604570780.8953083
1604570781.1434724;1604570781.1444201
1604570781.1438298;1604570781.1453
1604570781.3936288;1604570781.3944147
1604570781.39404;1604570781.3951912
