SENDTIME;RCVTIME
SUB;1604570739.866882
SUBACK;1604570740.0677345
SUB;1604570763.977894
SUB;1604570766.193908
1604570766.206255;1604570766.2070718
SUBACK;1604570766.3941658
1604570766.4055123;1604570766.4065735
1604570766.4564114;1604570766.4572337
1604570766.6557472;1604570766.6568136
1604570766.7066658;1604570766.7077558
1604570766.9059193;1604570766.906866
1604570766.9568322;1604570766.9577127
1604570767.1560972;1604570767.157148
1604570767.2072167;1604570767.2087564
1604570767.4064844;1604570767.4080229
1604570767.4574935;1604570767.4583943
1604570767.656796;1604570767.6594543
1604570767.708287;1604570767.7098181
1604570767.9070873;1604570767.9082623
1604570767.9584908;1604570767.960164
SUB;1604570767.9913092
1604570768.1573088;1604570768.1581218
1604570768.2088313;1604570768.209552
1604570768.407509;1604570768.4111958
1604570768.4590504;1604570768.4602554
1604570768.6578104;1604570768.6588411
1604570768.709267;1604570768.7100518
1604570768.9079702;1604570768.9089284
1604570768.9594893;1604570768.960577
1604570769.1581678;1604570769.1591673
1604570769.209831;1604570769.2111113
1604570769.4085708;1604570769.4096987
1604570769.4601593;1604570769.461564
1604570769.6587265;1604570769.6598346
1604570769.7103229;1604570769.711037
1604570769.9089928;1604570769.9100354
1604570769.9604926;1604570769.9615512
1604570770.159176;1604570770.1600175
1604570770.210677;1604570770.2118216
1604570770.4094229;1604570770.4105754
1604570770.4609206;1604570770.4617429
1604570770.6596084;1604570770.6606998
1604570770.7111964;1604570770.7120621
1604570770.9099681;1604570770.9108322
1604570770.9614038;1604570770.962177
1604570771.1601498;1604570771.1609938
1604570771.2115402;1604570771.2123284
1604570771.41033;1604570771.411206
1604570771.4617667;1604570771.4627442
1604570771.6604905;1604570771.6613438
1604570771.7119427;1604570771.7131255
1604570771.9107575;1604570771.9116318
1604570771.9621286;1604570771.9629261
SUB;1604570772.0042882
1604570772.1609645;1604570772.1617615
1604570772.212283;1604570772.2130396
1604570772.4112003;1604570772.4119837
1604570772.462409;1604570772.4633136
1604570772.6614087;1604570772.6625218
1604570772.7128427;1604570772.7140803
1604570772.9116144;1604570772.912783
1604570772.9631033;1604570772.9642491
1604570773.1618655;1604570773.1627326
1604570773.2133489;1604570773.2141795
1604570773.4120986;1604570773.4130883
1604570773.4636796;1604570773.4645941
1604570773.636654;1604570773.6382384
1604570773.6379907;1604570773.639355
1604570773.6622696;1604570773.6630223
1604570773.7138553;1604570773.71461
1604570773.887052;1604570773.8878505
1604570773.8883507;1604570773.8895566
1604570773.9124599;1604570773.913463
1604570773.9642305;1604570773.9651577
1604570774.137265;1604570774.1386075
1604570774.1385136;1604570774.1391463
1604570774.1626265;1604570774.163408
1604570774.2144423;1604570774.2157679
1604570774.38744;1604570774.3882284
1604570774.3887765;1604570774.3900826
1604570774.4127674;1604570774.4135056
1604570774.4646165;1604570774.4652934
1604570774.6377382;1604570774.638897
1604570774.639057;1604570774.6402714
1604570774.663041;1604570774.6639235
1604570774.714814;1604570774.7157328
1604570774.8879156;1604570774.888631
1604570774.8892186;1604570774.8900473
1604570774.9133093;1604570774.9141204
1604570774.965064;1604570774.9659002
1604570775.1381104;1604570775.139027
1604570775.139406;1604570775.1403613
1604570775.1634903;1604570775.1645937
1604570775.215217;1604570775.216171
1604570775.388269;1604570775.3891835
1604570775.389543;1604570775.390237
1604570775.4137566;1604570775.4144988
1604570775.4653986;1604570775.466134
1604570775.638577;1604570775.6395025
1604570775.6397154;1604570775.6406646
1604570775.6641438;1604570775.6655467
1604570775.7156167;1604570775.716446
1604570775.888754;1604570775.8897564
1604570775.8898542;1604570775.8905365
1604570775.9142876;1604570775.9151268
1604570775.9657688;1604570775.966526
SUB;1604570776.0171847
1604570776.139077;1604570776.1398451
1604570776.14;1604570776.1410372
1604570776.2159615;1604570776.2168334
1604570776.3892512;1604570776.390118
1604570776.390174;1604570776.3907707
1604570776.4661255;1604570776.4670842
1604570776.6394944;1604570776.6403823
1604570776.6403213;1604570776.6412346
1604570776.7165086;1604570776.717243
1604570776.8896766;1604570776.8907092
1604570776.8905144;1604570776.891626
1604570776.9666665;1604570776.9673414
1604570777.1398501;1604570777.1406898
1604570777.1408606;1604570777.1415997
1604570777.216786;1604570777.2176995
1604570777.3900504;1604570777.390988
1604570777.3910356;1604570777.3921738
1604570777.6404467;1604570777.6413264
1604570777.6412165;1604570777.6421342
1604570777.890644;1604570777.8918614
1604570777.8913581;1604570777.8931844
1604570778.1408234;1604570778.1421704
1604570778.141507;1604570778.1429195
1604570778.3910446;1604570778.3922324
1604570778.3916876;1604570778.3928127
1604570778.6414359;1604570778.642296
1604570778.641877;1604570778.6431723
1604570778.8916132;1604570778.8923676
1604570778.892057;1604570778.892943
1604570779.1417549;1604570779.1425185
1604570779.1422408;1604570779.143162
1604570779.3919363;1604570779.3928144
1604570779.392385;1604570779.3936067
1604570779.642101;1604570779.6427765
1604570779.6427763;1604570779.6438477
1604570779.8923926;1604570779.8934631
1604570779.8928943;1604570779.8947525
SUB;1604570780.0299802
1604570780.1425812;1604570780.1433144
1604570780.1430387;1604570780.1444414
1604570780.3927333;1604570780.393615
1604570780.3931904;1604570780.3943486
1604570780.6430485;1604570780.644488
1604570780.643504;1604570780.6451716
1604570780.8931868;1604570780.8941677
1604570780.893664;1604570780.8950408
1604570781.1434724;1604570781.1442406
1604570781.1438298;1604570781.1454487
1604570781.3936288;1604570781.394495
1604570781.39404;1604570781.3958368
