N.SUB	N.NOTIFY	TOT TIME	AVG PUB-TO-SUB TIME	AVG PUB-PUBACK TIME	AVG SUB-SUBACK TIME	LOST NOTIFY	DUPLICATED NOTIFY	BROKER CPU	BROKER RAM	TOTAL BYTES	MQTT DATA
10	338	12,0106766223907	0,001128942398347	0	2,20313301086426	162	0	0,012746804906041	0	30718	51335
10	329	12,0108575820923	0,001298667760122	0	2,6037216424942	171	0	0,013191374036936	0	28068	45926
AVG	320,6	12,1608808040619	0,001166334966584		2,52388746738434	179,4		0,012869467521866		28786,4	47872,8
											
100	3215	12,2793490886688	0,009006443971449	0	2,31149887792843	1785	0	0,012700696994213	0	246823	424482
100	3384	12,2809290885925	0,009169036184974	0	2,37778915166855	1616	0	0,012855399393725	0	272849	479870
100	3202	11,7815999984741	0,008853120091344	0	2,40287911176682	1798	0	0,014109644967224	0	259510	453570
100	3285	12,2793951034546	0,009317844417788	0	2,43131744982016	1715	0	0,016636402556948	0	265649	458863
100	3328	12,0299074649811	0,00919164543667	0	2,69820029258728	1672	0	0,016554652093754	0	268856	464060
AVG	3282,8	12,1302361488342	0,009107618020445		2,44433697675425	1717,2		0,014571359201173		262737,4	456169
											
QOS SUBSCRIBE = 0											
QOS PUBLISH = 1											
											
1	39	15,3190128803253	0,41517738195566	1,28634543895721	0,200682401657104	11	9	0,016503254812656	0	10173	16462
1	35	13,3045606613159	0,577418545314244	1,59629593849182	4,21640658378601	15	16	0,016476591513876	0	11340	19503
1	39	13,8049280643463	0,415168866133079	1,72931884765625	0,200731992721558	11	10	0,016450014232642	0	10824	18089
1	39	13,5549895763397	0,311940841185741	1,16958658695221	4,2153971195221	11	9	0,016435301576198	0	10503	17212
1	43	12,2955279350281	0,330021209495012	1,57222389698029	0,200795412063599	7	10	0,016262338607798	0	11180	18036
AVG	39	13,6558038234711	0,409945368816747	1,47075414180756	1,80680270195007	11	10,8	0,016425500148634		10804	17860,4
											
10	414	13,7760968208313	0,331214779068553	0,805249156951904	3,01077861785889	86	81	0,016356670401561	0	46025	78298
10	394	14,036461353302	0,569904069542885	0,966183433532715	1,80651957988739	106	39	0,01633251057319	0	41080	70544
10	411	19,8117594718933	0,431954576668285	0,930109043121338	3,0106522321701	89	52	0,016317913243983	0	43403	73212
10	396	13,7806103229523	0,498261326391179	0,817619853019714	3,01090564727783	104	31	0,016325062409623	0	40774	70526
10	407	15,7897799015045	0,507191793222276	0,930181241035461	1,8072940826416	93	70	0,016287913988948	0	41925	71921
AVG	404,4	15,4389415740967	0,467705308978636	0,889868545532227	2,52923003196716	95,6	54,6	0,016324014123461		42641,4	72900,2
											
100	4079	19,8239941596985	0,634533475887917	1,5983468580246	2,38309313297272	921	1010	0,016215004483411	0	389495	685024
100	4079	17,5720479488373	0,65215508945196	1,59843350410461	2,97388471364975	921	726	0,016918380009589	0	375762	660309
100	4138	16,8071377277374	0,569905349973252	1,72330243587494	2,78940629959106	862	1141	0,018787151585364	0	406398	719958
100	4066	15,562294960022	0,5139717211828	1,04289839744568	1,99030486742655	934	577	0,019825370607707	0	362053	632277
100	4141	14,0670411586761	0,734628996648644	1,36506885528564	2,05752792596817	859	657	0,020973093016642	0	372144	651759
AVG	4100,6	16,7665031909943	0,621038926628915	1,46561001014709	2,43884338792165	899,4	822,2	0,018543799940543		381170,4	669865,4
