N.SUB	N.NOTIFY	TOT TIME	AVG PUB-TO-SUB TIME	AVG PUB-PUBACK TIME	AVG SUB-SUBACK TIME	LOST NOTIFY	DUPLICATED NOTIFY	BROKER CPU	BROKER RAM	TOTAL BYTES
QOS SERVER = NON										
QOS CLIENT = NON										
										
										
1	16	9,29636120796204	0,004912436008453	0	2,63088583946228	34	0	0,236464088397791	0	3705
1	19	12,0646314620972	0,005893029664692	0	15,4740731716156	31	0	0,355000000000001	0	3936
1	19	12,0635931491852	0,00623052998593	0	20,9842941761017	31	0	0,269060773480664	0	3786
1	13	10,5554277896881	0,006060655300434	0	7,09435224533081	37	0	0,242222222222223	0	2985
1	19	11,5592555999756	0,005701140353554	0	7,89609456062317	31	0	0,270491803278689	0,052459016393443	4034
AVG			0,005759558262613		10,8159399986267	32,8		0,274647777475874	0,010491803278689	3689,2
										
10	185	11,0654149055481	0,012354008668945	0	4,34238436486986	315	0	0,524309392265193	0	15517
10	144	12,0630779266357	0,010528598725796	0	4,97825344403585	356	0	0,435000000000001	0,055555555555556	12146
10	183	12,3163626194	0,010469066941061	0	4,55522362391154	317	0	0,521978021978022	0	15392
10	185	12,0593574047089	0,010057250832124	0	2,11242114173041	315	0	0,438121546961327	0,058563535911602	15382
10	166	12,3193244934082	0,01013252454895	0	5,6186679204305	334	0	0,438333333333335	0,058333333333333	14015
AVG					4,32139009899563	327,4		0,471548458907576	0,034490484960098	14490,4
										
100	2041	11,873012304306	0,045341308923165	0	3,9153792538294	2959	0	2,50722222222222	0,089444444444444	146701
100	1532	12,3602068424225	0,035764151365386	0	3,68358451348764	3468	0	1,5707182320442	0,087292817679558	109811
100	1534	12,1132438182831	0,037591266485478	0	4,54302448249725	3466	0	1,77722222222222	0,089444444444444	111005
100	1956	12,3670053482056	0,03582485469794	0	4,43829896560935	3044	0	2,02707182320442	0,089502762430939	145163
100	1613	11,8631911277771	0,028700237055272	0	4,32969626683867	3387	0	1,44364640883978	0,089502762430939	127231
AVG			0,036644363705448		4,18199669645246	3264,8		1,86517618170657	0,089037446286065	127982,2
										
										
QOS SERVER = NON										
QOS CLIENT = CON										
										
1	26	17,3839535713196	1,97467959844149	3,86314658143304	2,74410223960876	24	0	0,322651933701657	0	9310
1	30	25,1878328323364	1,79989266395569	4,76182497308609	2,7456579208374	20	0	0,327717391304347	0	9937
1	29	12,59725522995	1,00050581734756	3,34792811974235	0,012844800949097	21	0	0,284699453551912	0	9636
1	31	25,2556114196777	2,80295997281228	6,7132469148052	2,86290764808655	19	0	0,329508196721311	0	10943
1	25	30,8186025619507	2,66588877677917	3,34686235494392	0,012181997299194	25	0	0,331318681318681	0	9219
			2,04878536586724	4,40660178880212	1,6755389213562			0,319179131319581		9809
AVG										
										
10	289	19,8521802425385	1,73015775101873	3,77734277686294	7,80102705955505	211	0	0,674175824175824	0	28276
10	281	25,0542180538177	1,8040675036935	3,88184617490185	1,45787107944489	219	0	0,58695652173913	0	27517
10	275	28,6280915737152	2,23052426145758	2,95937928199768	5,47266862392426	225	2	0,7989010989011	0,052197802197802	27386
10	276	32,1277148723602	2,47532186330156	3,8164303254108	3,60258518324958	224	3	0,676923076923078	0	27627
10	236	31,1894075870514	2,32354895003069	4,13966567516327	4,85156428813934	264	0	0,558378378378378	0,054594594594595	25385
AVG			2,11272406590041	3,71493284686731	4,63714324686262	228,6		0,659066980023502	0,021358479358479	27238,2
										
100	2772	29,3778998851776	2,79084362457121	3,01985098361969	4,8689278502797	2228	95	2,65464480874317	0,086338797814208	213245
100	2805	25,2603347301483	2,0515273525259	3,00689530859188	3,86093556439435	2195	105	2,73922651933702	0,080662983425414	214674
100	2693	23,6205470561981	1,83191114282765	3,3024564832449	4,06681305453891	2307	64	2,63555555555556	0,083333333333333	205193
100	2776	15,0865209102631	1,09558208889423	3,92594897250334	4,53978492864748	2224	96	3,05769230769231	0,089560439560439	213565
100	2748	24,7550399303436	1,49651230152366	2,57170669399962	3,74109326213239	2252	136	2,31147540983607	0,087431693989071	216368
AVG			1,85327530206853	3,16537168839189	4,21551093199857	2241,2	0	2,67971892023282	0,085465449624493	212609
