N.SUB	N.NOTIFY	TOT TIME	AVG PUB-TO-SUB TIME	AVG PUB-PUBACK TIME	AVG SUB-SUBACK TIME	LOST NOTIFY	DUPLICATED NOTIFY	BROKER CPU	BROKER RAM	TOTAL BYTES
QOS SERVER = NON										
QOS CLIENT = NON										
										
1	50	12,3084545135498	0,005237460136414	0	0,012543439865112	0	0	0,463636363636364	0	7529
1	50	12,3144528865814	0,005531520843506	0	0,012401580810547	0	0	0,509090909090909	0	7535
1	50	12,3137509822845	0,005496153831482	0	0,012349367141724	0	0	0,466666666666667	0	7529
1	50	12,3138880729675	0,00560534954071	0	0,012493848800659	0	0	0,46969696969697	0	7533
1	50	12,3132996559143	0,005429782867432	0	0,012887477874756	0	0	0,380808080808081	0	7545
AVG			0,005460053443909		0,01253514289856			0,457979797979798		7534,2
										
10	500	12,3207950592041	0,011749269962311	0	0,011810398101807	0	0	0,854081632653061	0	39910
10	500	12,3325159549713	0,01189278459549	0	0,011678576469421	0	0	0,95959595959596	0,044444444444445	39950
10	500	12,3651432991028	0,011370305538178	0	0,011703157424927	0	0	0,877551020408163	0	42611
10	500	12,3303916454315	0,01123810005188	0	0,011618709564209	0	0	0,831632653061224	0,044897959183674	39840
10	500	12,3218941688538	0,011784018039703	0	0,011695432662964	0	0	0,895918367346939	0	39950
AVG			0,011606895637512		0,011701254844666			0,883755926613069	0,017868480725624	40452,2
										
100	5000	12,389443397522	0,051961948156357	0	0,013441751003265	0	0	4,13979591836735	0,088775510204082	363737
100	5000	12,3622300624847	0,054901601028442	0	0,01502281665802	0	0	4,28163265306122	0,088775510204082	364141
100	5000	12,3846595287323	0,055767155885697	0	0,013798167705536	0	0	4,09387755102041	0,088775510204082	363737
100	5000	12,3826999664307	0,055321383142471	0	0,013702766895294	0	0	4,13775510204082	0,088775510204082	364040
100	5000	12,3888299465179	0,053752021455765	0	0,013923435211182	0	0	4,2295918367347	0,087755102040816	363737
AVG			0,054340821933746		0,01397778749466			4,1765306122449	0,088571428571429	363878,4
										
QOS SERVER = NON										
QOS CLIENT = CON										
1	50	12,3531291484833	0,006056814193726	0,014646668434143	0,013391017913818	0	0	0,479591836734694	0	10179
1	50	12,3524906635284	0,005878820419312	0,014553589820862	0,012104511260986	0	0	0,529591836734694	0	10189
1	50	12,3554468154907	0,005955681800842	0,014589290618897	0,012420177459717	0	0	0,529591836734694	0	10191
1	50	12,3526737689972	0,005889434814453	0,014555206298828	0,012296438217163	0	0	0,456122448979592	0	10187
1	50	12,3522465229034	0,005865149497986	0,014608459472656	0,012617588043213	0	0	0,426530612244898	0	10179
AVG			0,005929180145264	0,014590642929077	0,01256594657898			0,484285714285715		10185
										
10	500	12,3756377696991	0,011739068508148	0,014254078865051	0,011705827713013	0	0	0,838775510204081	0	42622
10	500	12,3600032329559	0,011101993083954	0,014112095832825	0,011690545082092	0	0	0,86938775510204	0,043877551020408	42556
10	500	12,366623878479	0,011163257598877	0,01427059173584	0,011669754981995	0	0	0,832653061224489	0,051020408163265	42556
10	500	12,3667395114899	0,012127997398377	0,014343600273132	0,011640119552612	0	0	0,855102040816326	0,044897959183674	42589
10	500	12,3657505512238	0,011213949680328	0,014202780723572	0,011678576469421	0	0	0,81734693877551	0,034693877551021	42523
AVG			0,011469253253937	0,014236629486084	0,011676964759827			0,842653061224489	0,034897959183674	42569,2
										
100	5000	12,4532785415649	0,054065312051773	0,015602922439575	0,013726682662964	0	0	4,23367346938775	0,088775510204082	366892
100	5000	12,4443581104279	0,055745261955261	0,015731897354126	0,012606179714203	0	0	4,24081632653061	0,087755102040816	366488
100	5000	12,4509506225586	0,056243860864639	0,015734925270081	0,014468393325806	0	0	4,15714285714286	0,088775510204082	366084
100	5000	12,446991443634	0,056340733480454	0,015702600479126	0,013502435684204	0	0	4,37244897959184	0,088775510204082	366387
100	5000	12,4490427970886	0,054926701974869	0,01566442489624	0,013965406417847	0	0	4,00816326530612	0,088775510204082	365882
AVG			0,055464374065399	0,01568735408783	0,013653819561005			4,20244897959184	0,088571428571429	366346,6
